Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,ETA
1461767140.999924,42.356568,-71.097052,7.114651,25.000000,63.984375,1.330000,97.727626
1461767141.999925,42.356574,-71.097033,7.119076,25.000000,75.234375,1.380000,355.930443
1461767142.999923,42.356579,-71.097015,7.127895,25.000000,74.179688,1.380000,116.189858
1461767143.999923,42.356583,-71.096998,6.953030,25.000000,57.304688,1.460000,108.221996
1461767144.999924,42.356589,-71.096981,7.020168,25.000000,56.953125,1.470000,142.687514
1461767145.999924,42.356596,-71.096966,7.336483,25.000000,58.359375,1.460000,92.852061
1461767146.999924,42.356602,-71.096950,7.718472,25.000000,65.039062,1.410000,107.448528
1461767147.999924,42.356606,-71.096933,7.927151,25.000000,67.851562,1.420000,90.885211
1461767148.999923,42.356610,-71.096917,8.255154,25.000000,67.500000,1.420000,79.658028
1461767149.999925,42.356614,-71.096900,8.449245,25.000000,67.851562,1.420000,81.076100
1461767150.999923,42.356617,-71.096883,8.570827,25.000000,71.718750,1.400000,124.042031
1461767151.999924,42.356620,-71.096865,8.641201,25.000000,71.015625,1.490000,81.451535
1461767152.999925,42.356626,-71.096847,8.698940,25.000000,67.851562,1.570000,70.386292
1461767153.999923,42.356633,-71.096828,9.488216,25.000000,66.093750,1.570000,203.473396
1461767154.999924,42.356638,-71.096812,8.577175,25.000000,66.445312,1.460000,165.841984
1461767155.999924,42.356643,-71.096796,8.413113,25.000000,59.062500,1.370000,128.681350
1461767156.999924,42.356650,-71.096781,8.576717,25.000000,58.710938,1.300000,98.345532
1461767157.999924,42.356654,-71.096766,8.407589,25.000000,59.414062,1.220000,204.124546
1461767158.999924,42.356658,-71.096753,8.510769,25.000000,62.226562,1.220000,153.350586
1461767159.999923,42.356662,-71.096740,8.257351,25.000000,62.929688,1.220000,373.002864
1461767160.999925,42.356666,-71.096723,8.253262,25.000000,66.445312,1.410000,179.053021
1461767161.999924,42.356670,-71.096705,8.299770,25.000000,66.445312,1.470000,162.908283
1461767162.999924,42.356674,-71.096688,7.626949,25.000000,66.445312,1.490000,171.750766
1461767163.999924,42.356678,-71.096672,7.287197,25.000000,72.421875,1.490000,625.002847
1461767164.999924,42.356682,-71.096657,7.229000,25.000000,71.718750,1.460000,114.090223
1461767165.999924,42.356687,-71.096643,7.385311,25.000000,71.718750,1.430000,95.987414
1461767166.999923,42.356691,-71.096630,7.512508,25.000000,71.718750,1.320000,97.819524
1461767167.999925,42.356696,-71.096616,7.644344,25.000000,70.664062,1.420000,65.247831
1461767168.999924,42.356701,-71.096601,7.820644,25.000000,68.906250,1.420000,118.392038
1461767169.999924,42.356707,-71.096585,7.804653,25.000000,66.445312,1.420000,145.582152
1461767170.999924,42.356713,-71.096571,7.888851,25.000000,63.632812,1.370000,95.326683
1461767172.000016,42.356719,-71.096556,8.041988,25.000000,65.390625,1.530000,89.010742
1461767172.999923,42.356726,-71.096540,7.972225,25.000000,64.687500,1.530000,57.630776
1461767173.999925,42.356731,-71.096526,7.882900,25.000000,63.281250,1.490000,84.207899
1461767174.999923,42.356737,-71.096512,7.809475,25.000000,63.281250,1.380000,94.874607
1461767175.999924,42.356740,-71.096499,7.703732,25.000000,63.984375,1.310000,64.438870
1461767176.999924,42.356745,-71.096483,7.560909,25.000000,67.500000,1.380000,53.348576
1461767177.999923,42.356751,-71.096466,7.935299,25.000000,71.015625,1.380000,53.650331
1461767178.999924,42.356755,-71.096451,8.009640,25.000000,71.015625,1.220000,57.817841
1461767179.999925,42.356762,-71.096435,7.901821,25.000000,71.015625,1.220000,59.036899
1461767180.999924,42.356770,-71.096419,7.953091,25.000000,71.015625,1.200000,62.805864
1461767181.999923,42.356778,-71.096405,8.353756,25.000000,71.015625,1.310000,65.232500
1461767182.999924,42.356784,-71.096392,8.677059,25.000000,71.015625,1.310000,71.645693
1461767183.999924,42.356790,-71.096378,8.696468,25.000000,68.203125,1.310000,121.210483
1461767184.999923,42.356795,-71.096362,8.908504,25.000000,69.960938,1.320000,52.804094
1461767185.999924,42.356800,-71.096347,8.869137,25.000000,62.929688,1.020000,70.482780
1461767186.999923,42.356805,-71.096333,8.830013,25.000000,62.929688,1.080000,71.007099
1461767187.999925,42.356809,-71.096318,8.972439,25.000000,62.929688,1.080000,71.206526
1461767188.999923,42.356814,-71.096300,8.710232,25.000000,62.929688,1.220000,63.747674
1461767189.999923,42.356819,-71.096283,8.614040,25.000000,62.929688,1.300000,59.179992
1461767190.999924,42.356822,-71.096266,8.571926,25.000000,73.125000,1.310000,42.227931
1461767191.999924,42.356826,-71.096247,8.379482,25.000000,58.710938,1.560000,54.872357
1461767192.999924,42.356832,-71.096229,8.454281,25.000000,58.359375,1.350000,48.185021
1461767193.999923,42.356839,-71.096214,8.724117,25.000000,58.710938,1.350000,74.149499
1461767194.999923,42.356845,-71.096198,8.697262,25.000000,58.710938,1.210000,106.106169
1461767195.999925,42.356850,-71.096180,8.883511,25.000000,68.203125,1.450000,127.075584
1461767196.999925,42.356857,-71.096160,8.873226,25.000000,64.687500,1.560000,60.275136
1461767197.999923,42.356864,-71.096141,8.823299,25.000000,62.578125,1.460000,48.363772
1461767198.999925,42.356871,-71.096122,8.634670,25.000000,61.875000,1.460000,126.626597
1461767199.999925,42.356879,-71.096103,8.526211,25.000000,62.578125,1.460000,35.918685
1461767200.999924,42.356888,-71.096085,8.537533,25.000000,58.710938,1.500000,35.874931
1461767201.999923,42.356897,-71.096067,8.625179,25.000000,50.625000,1.570000,34.396954
1461767202.999924,42.356906,-71.096049,8.515011,25.000000,52.031250,1.500000,23.186574
1461767203.999924,42.356911,-71.096033,8.627010,25.000000,52.382812,1.370000,21.670262
