TimeStamp,HumanReadableTime,Heading
2016-05-09 22:05:52 +0000,2016-05-09 22:05:52 +0000,257.928894
2016-05-09 22:05:52 +0000,2016-05-09 22:05:52 +0000,258.993286
2016-05-09 22:05:52 +0000,2016-05-09 22:05:52 +0000,257.802124
2016-05-09 22:05:52 +0000,2016-05-09 22:05:52 +0000,259.218842
2016-05-09 22:05:53 +0000,2016-05-09 22:05:53 +0000,258.135925
2016-05-09 22:05:54 +0000,2016-05-09 22:05:54 +0000,260.018463
2016-05-09 22:05:54 +0000,2016-05-09 22:05:54 +0000,259.004761
2016-05-09 22:05:54 +0000,2016-05-09 22:05:54 +0000,258.004150
2016-05-09 22:05:55 +0000,2016-05-09 22:05:55 +0000,256.733307
2016-05-09 22:05:55 +0000,2016-05-09 22:05:55 +0000,257.803497
2016-05-09 22:05:55 +0000,2016-05-09 22:05:55 +0000,259.303436
2016-05-09 22:05:55 +0000,2016-05-09 22:05:55 +0000,258.044830
2016-05-09 22:05:56 +0000,2016-05-09 22:05:56 +0000,259.320404
2016-05-09 22:05:56 +0000,2016-05-09 22:05:56 +0000,260.549591
2016-05-09 22:05:56 +0000,2016-05-09 22:05:56 +0000,258.936096
2016-05-09 22:05:57 +0000,2016-05-09 22:05:57 +0000,257.582642
2016-05-09 22:05:58 +0000,2016-05-09 22:05:58 +0000,256.150269
2016-05-09 22:05:59 +0000,2016-05-09 22:05:59 +0000,253.749359
2016-05-09 22:06:00 +0000,2016-05-09 22:06:00 +0000,254.855057
2016-05-09 22:06:00 +0000,2016-05-09 22:06:00 +0000,253.705765
2016-05-09 22:06:01 +0000,2016-05-09 22:06:01 +0000,254.816025
2016-05-09 22:06:01 +0000,2016-05-09 22:06:01 +0000,256.318726
2016-05-09 22:06:01 +0000,2016-05-09 22:06:01 +0000,255.021118
2016-05-09 22:06:01 +0000,2016-05-09 22:06:01 +0000,253.280685
2016-05-09 22:06:01 +0000,2016-05-09 22:06:01 +0000,258.923706
2016-05-09 22:06:01 +0000,2016-05-09 22:06:01 +0000,201.951996
2016-05-09 22:06:01 +0000,2016-05-09 22:06:01 +0000,203.209122
2016-05-09 22:06:01 +0000,2016-05-09 22:06:01 +0000,204.646225
2016-05-09 22:06:01 +0000,2016-05-09 22:06:01 +0000,205.820038
2016-05-09 22:06:01 +0000,2016-05-09 22:06:01 +0000,208.329254
2016-05-09 22:06:01 +0000,2016-05-09 22:06:01 +0000,209.589752
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,210.781525
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,212.636337
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,214.060089
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,215.540070
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,216.954529
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,218.959488
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,220.502441
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,222.432098
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,224.666275
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,227.245789
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,229.031021
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,231.154175
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,233.870346
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,235.699539
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,237.614929
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,240.160934
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,242.407684
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,244.476151
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,246.759476
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,249.081879
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,237.171234
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,238.312546
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,239.802032
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,241.329895
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,243.630707
2016-05-09 22:06:02 +0000,2016-05-09 22:06:02 +0000,245.310074
2016-05-09 22:06:02 +0000,2016-05-09 22:06:03 +0000,246.614624
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,247.686966
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,248.774231
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,250.386459
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,253.381531
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,254.893021
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,255.913620
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,257.662201
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,258.795197
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,259.857330
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,261.969238
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,263.830292
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,265.393188
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,267.454712
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,268.684753
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,269.868073
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,271.705353
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,273.063446
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,274.987610
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,277.056030
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,278.733307
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,280.506256
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,282.018372
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,283.807434
2016-05-09 22:06:03 +0000,2016-05-09 22:06:03 +0000,285.288391
2016-05-09 22:06:04 +0000,2016-05-09 22:06:04 +0000,286.509979
2016-05-09 22:06:04 +0000,2016-05-09 22:06:04 +0000,285.053833
2016-05-09 22:06:04 +0000,2016-05-09 22:06:04 +0000,283.702118
2016-05-09 22:06:04 +0000,2016-05-09 22:06:04 +0000,282.558044
2016-05-09 22:06:04 +0000,2016-05-09 22:06:04 +0000,284.234558
2016-05-09 22:06:04 +0000,2016-05-09 22:06:04 +0000,285.374878
2016-05-09 22:06:04 +0000,2016-05-09 22:06:04 +0000,286.448914
2016-05-09 22:06:04 +0000,2016-05-09 22:06:04 +0000,287.558044
2016-05-09 22:06:04 +0000,2016-05-09 22:06:04 +0000,288.664398
2016-05-09 22:06:05 +0000,2016-05-09 22:06:05 +0000,287.579041
2016-05-09 22:06:05 +0000,2016-05-09 22:06:05 +0000,286.170959
2016-05-09 22:06:05 +0000,2016-05-09 22:06:05 +0000,284.718811
2016-05-09 22:06:05 +0000,2016-05-09 22:06:05 +0000,283.659241
2016-05-09 22:06:05 +0000,2016-05-09 22:06:05 +0000,282.258148
2016-05-09 22:06:05 +0000,2016-05-09 22:06:05 +0000,283.367859
2016-05-09 22:06:05 +0000,2016-05-09 22:06:05 +0000,282.088440
2016-05-09 22:06:06 +0000,2016-05-09 22:06:06 +0000,280.982971
2016-05-09 22:06:06 +0000,2016-05-09 22:06:06 +0000,279.086578
2016-05-09 22:06:06 +0000,2016-05-09 22:06:06 +0000,277.740479
2016-05-09 22:06:06 +0000,2016-05-09 22:06:06 +0000,276.434753
2016-05-09 22:06:07 +0000,2016-05-09 22:06:07 +0000,275.067963
2016-05-09 22:06:07 +0000,2016-05-09 22:06:07 +0000,272.527893
2016-05-09 22:06:07 +0000,2016-05-09 22:06:07 +0000,273.945831
2016-05-09 22:06:07 +0000,2016-05-09 22:06:07 +0000,274.949768
2016-05-09 22:06:07 +0000,2016-05-09 22:06:07 +0000,276.694916
2016-05-09 22:06:07 +0000,2016-05-09 22:06:07 +0000,277.897064
2016-05-09 22:06:07 +0000,2016-05-09 22:06:07 +0000,276.661652
2016-05-09 22:06:08 +0000,2016-05-09 22:06:08 +0000,275.533386
2016-05-09 22:06:08 +0000,2016-05-09 22:06:08 +0000,273.910461
2016-05-09 22:06:08 +0000,2016-05-09 22:06:08 +0000,272.482056
2016-05-09 22:06:08 +0000,2016-05-09 22:06:08 +0000,273.935883
2016-05-09 22:06:08 +0000,2016-05-09 22:06:08 +0000,272.842804
2016-05-09 22:06:08 +0000,2016-05-09 22:06:08 +0000,271.534424
2016-05-09 22:06:08 +0000,2016-05-09 22:06:08 +0000,270.359314
2016-05-09 22:06:09 +0000,2016-05-09 22:06:09 +0000,269.310638
2016-05-09 22:06:09 +0000,2016-05-09 22:06:09 +0000,268.310608
2016-05-09 22:06:09 +0000,2016-05-09 22:06:09 +0000,266.564453
2016-05-09 22:06:09 +0000,2016-05-09 22:06:09 +0000,265.347870
2016-05-09 22:06:09 +0000,2016-05-09 22:06:09 +0000,264.333984
2016-05-09 22:06:09 +0000,2016-05-09 22:06:09 +0000,263.173340
2016-05-09 22:06:09 +0000,2016-05-09 22:06:09 +0000,261.904724
2016-05-09 22:06:09 +0000,2016-05-09 22:06:09 +0000,260.376587
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,258.136108
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,256.790619
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,254.855499
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,253.178955
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,251.597717
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,250.309143
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,249.307159
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,247.949478
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,246.848846
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,245.335236
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,244.066574
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,242.749390
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,241.411880
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,239.310684
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,238.028549
2016-05-09 22:06:10 +0000,2016-05-09 22:06:10 +0000,236.864075
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,235.382339
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,234.341766
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,233.061874
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,230.680115
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,229.176773
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,227.658554
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,224.549606
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,221.526550
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,220.073349
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,218.917328
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,217.521210
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,216.138290
2016-05-09 22:06:11 +0000,2016-05-09 22:06:11 +0000,214.657227
2016-05-09 22:06:12 +0000,2016-05-09 22:06:12 +0000,212.939850
2016-05-09 22:06:12 +0000,2016-05-09 22:06:12 +0000,211.082260
2016-05-09 22:06:12 +0000,2016-05-09 22:06:12 +0000,208.206863
2016-05-09 22:06:12 +0000,2016-05-09 22:06:12 +0000,207.083496
2016-05-09 22:06:12 +0000,2016-05-09 22:06:12 +0000,204.236359
2016-05-09 22:06:12 +0000,2016-05-09 22:06:12 +0000,201.817902
2016-05-09 22:06:12 +0000,2016-05-09 22:06:12 +0000,200.593933
2016-05-09 22:06:12 +0000,2016-05-09 22:06:12 +0000,199.326080
2016-05-09 22:06:12 +0000,2016-05-09 22:06:12 +0000,200.510925
2016-05-09 22:06:12 +0000,2016-05-09 22:06:12 +0000,201.659943
2016-05-09 22:06:12 +0000,2016-05-09 22:06:12 +0000,202.914993
2016-05-09 22:06:13 +0000,2016-05-09 22:06:13 +0000,201.360291
2016-05-09 22:06:13 +0000,2016-05-09 22:06:13 +0000,199.496155
2016-05-09 22:06:13 +0000,2016-05-09 22:06:13 +0000,197.747055
2016-05-09 22:06:13 +0000,2016-05-09 22:06:13 +0000,196.024231
2016-05-09 22:06:13 +0000,2016-05-09 22:06:13 +0000,194.779953
2016-05-09 22:06:13 +0000,2016-05-09 22:06:13 +0000,193.553116
2016-05-09 22:06:13 +0000,2016-05-09 22:06:13 +0000,192.214737
2016-05-09 22:06:13 +0000,2016-05-09 22:06:13 +0000,193.371368
2016-05-09 22:06:13 +0000,2016-05-09 22:06:13 +0000,194.674683
2016-05-09 22:06:13 +0000,2016-05-09 22:06:13 +0000,195.681992
2016-05-09 22:06:13 +0000,2016-05-09 22:06:13 +0000,196.779678
2016-05-09 22:06:14 +0000,2016-05-09 22:06:14 +0000,195.663330
2016-05-09 22:06:14 +0000,2016-05-09 22:06:14 +0000,194.248520
2016-05-09 22:06:14 +0000,2016-05-09 22:06:14 +0000,192.571259
2016-05-09 22:06:14 +0000,2016-05-09 22:06:14 +0000,191.394852
2016-05-09 22:06:14 +0000,2016-05-09 22:06:14 +0000,190.235107
2016-05-09 22:06:14 +0000,2016-05-09 22:06:14 +0000,189.139618
2016-05-09 22:06:14 +0000,2016-05-09 22:06:14 +0000,190.346497
2016-05-09 22:06:14 +0000,2016-05-09 22:06:14 +0000,191.380127
2016-05-09 22:06:14 +0000,2016-05-09 22:06:14 +0000,192.842087
2016-05-09 22:06:14 +0000,2016-05-09 22:06:14 +0000,193.868317
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,192.192200
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,189.756561
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,188.569092
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,187.005768
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,185.569016
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,184.138062
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,182.580627
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,184.027298
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,185.221024
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,186.502701
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,187.558197
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,189.238739
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,190.642609
2016-05-09 22:06:15 +0000,2016-05-09 22:06:15 +0000,191.980728
2016-05-09 22:06:16 +0000,2016-05-09 22:06:16 +0000,190.800674
2016-05-09 22:06:16 +0000,2016-05-09 22:06:16 +0000,189.483795
2016-05-09 22:06:16 +0000,2016-05-09 22:06:16 +0000,188.470673
2016-05-09 22:06:16 +0000,2016-05-09 22:06:16 +0000,186.767990
2016-05-09 22:06:16 +0000,2016-05-09 22:06:16 +0000,185.415878
2016-05-09 22:06:16 +0000,2016-05-09 22:06:16 +0000,183.999954
2016-05-09 22:06:16 +0000,2016-05-09 22:06:16 +0000,185.522156
2016-05-09 22:06:16 +0000,2016-05-09 22:06:16 +0000,186.662811
2016-05-09 22:06:16 +0000,2016-05-09 22:06:16 +0000,187.707123
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,186.578751
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,185.292801
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,183.380432
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,182.318695
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,181.088348
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,179.670883
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,178.635910
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,179.733231
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,180.764481
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,182.057724
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,183.438492
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,184.870300
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,186.020645
2016-05-09 22:06:17 +0000,2016-05-09 22:06:17 +0000,187.152191
2016-05-09 22:06:18 +0000,2016-05-09 22:06:18 +0000,188.936310
2016-05-09 22:06:18 +0000,2016-05-09 22:06:18 +0000,187.555283
2016-05-09 22:06:18 +0000,2016-05-09 22:06:18 +0000,185.868149
2016-05-09 22:06:18 +0000,2016-05-09 22:06:18 +0000,184.660889
2016-05-09 22:06:18 +0000,2016-05-09 22:06:18 +0000,183.543808
2016-05-09 22:06:18 +0000,2016-05-09 22:06:18 +0000,182.228943
2016-05-09 22:06:18 +0000,2016-05-09 22:06:18 +0000,181.192459
2016-05-09 22:06:18 +0000,2016-05-09 22:06:18 +0000,182.413803
2016-05-09 22:06:18 +0000,2016-05-09 22:06:18 +0000,183.876633
2016-05-09 22:06:18 +0000,2016-05-09 22:06:18 +0000,185.054153
2016-05-09 22:06:19 +0000,2016-05-09 22:06:19 +0000,186.585358
2016-05-09 22:06:19 +0000,2016-05-09 22:06:19 +0000,185.552002
2016-05-09 22:06:19 +0000,2016-05-09 22:06:19 +0000,184.490234
2016-05-09 22:06:19 +0000,2016-05-09 22:06:19 +0000,183.258698
2016-05-09 22:06:19 +0000,2016-05-09 22:06:19 +0000,181.998138
2016-05-09 22:06:19 +0000,2016-05-09 22:06:19 +0000,180.849854
2016-05-09 22:06:19 +0000,2016-05-09 22:06:19 +0000,179.689438
2016-05-09 22:06:19 +0000,2016-05-09 22:06:19 +0000,180.916077
2016-05-09 22:06:20 +0000,2016-05-09 22:06:20 +0000,179.787552
2016-05-09 22:06:20 +0000,2016-05-09 22:06:20 +0000,178.441498
2016-05-09 22:06:20 +0000,2016-05-09 22:06:20 +0000,177.410095
2016-05-09 22:06:20 +0000,2016-05-09 22:06:20 +0000,176.123077
2016-05-09 22:06:20 +0000,2016-05-09 22:06:20 +0000,174.977036
2016-05-09 22:06:20 +0000,2016-05-09 22:06:20 +0000,176.015015
2016-05-09 22:06:20 +0000,2016-05-09 22:06:20 +0000,177.521118
2016-05-09 22:06:20 +0000,2016-05-09 22:06:20 +0000,178.672180
2016-05-09 22:06:21 +0000,2016-05-09 22:06:21 +0000,179.792496
2016-05-09 22:06:21 +0000,2016-05-09 22:06:21 +0000,178.544617
2016-05-09 22:06:21 +0000,2016-05-09 22:06:21 +0000,176.787445
2016-05-09 22:06:21 +0000,2016-05-09 22:06:21 +0000,175.253387
2016-05-09 22:06:21 +0000,2016-05-09 22:06:21 +0000,173.939911
2016-05-09 22:06:21 +0000,2016-05-09 22:06:21 +0000,175.296387
2016-05-09 22:06:21 +0000,2016-05-09 22:06:21 +0000,176.900696
2016-05-09 22:06:22 +0000,2016-05-09 22:06:22 +0000,178.153961
2016-05-09 22:06:22 +0000,2016-05-09 22:06:22 +0000,176.649109
2016-05-09 22:06:22 +0000,2016-05-09 22:06:22 +0000,175.211243
2016-05-09 22:06:22 +0000,2016-05-09 22:06:22 +0000,173.683243
2016-05-09 22:06:22 +0000,2016-05-09 22:06:22 +0000,174.798813
2016-05-09 22:06:22 +0000,2016-05-09 22:06:22 +0000,176.021255
2016-05-09 22:06:22 +0000,2016-05-09 22:06:22 +0000,177.126144
2016-05-09 22:06:23 +0000,2016-05-09 22:06:23 +0000,178.287704
2016-05-09 22:06:23 +0000,2016-05-09 22:06:23 +0000,179.424957
2016-05-09 22:06:23 +0000,2016-05-09 22:06:23 +0000,178.294128
2016-05-09 22:06:23 +0000,2016-05-09 22:06:23 +0000,177.196808
2016-05-09 22:06:23 +0000,2016-05-09 22:06:23 +0000,175.377090
2016-05-09 22:06:23 +0000,2016-05-09 22:06:23 +0000,174.155106
2016-05-09 22:06:23 +0000,2016-05-09 22:06:23 +0000,172.649963
2016-05-09 22:06:23 +0000,2016-05-09 22:06:23 +0000,171.077621
2016-05-09 22:06:23 +0000,2016-05-09 22:06:23 +0000,169.962067
2016-05-09 22:06:23 +0000,2016-05-09 22:06:23 +0000,171.046753
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,172.437576
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,173.473770
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,172.194489
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,171.034851
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,169.685654
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,167.935440
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,166.304886
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,164.490112
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,163.474701
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,164.631790
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,166.127716
2016-05-09 22:06:24 +0000,2016-05-09 22:06:24 +0000,167.614395
2016-05-09 22:06:25 +0000,2016-05-09 22:06:25 +0000,168.661819
2016-05-09 22:06:25 +0000,2016-05-09 22:06:25 +0000,167.612396
2016-05-09 22:06:25 +0000,2016-05-09 22:06:25 +0000,166.530685
2016-05-09 22:06:25 +0000,2016-05-09 22:06:25 +0000,165.468857
2016-05-09 22:06:25 +0000,2016-05-09 22:06:25 +0000,166.896576
2016-05-09 22:06:25 +0000,2016-05-09 22:06:25 +0000,168.061371
2016-05-09 22:06:25 +0000,2016-05-09 22:06:25 +0000,169.304260
2016-05-09 22:06:25 +0000,2016-05-09 22:06:25 +0000,170.305634
2016-05-09 22:06:25 +0000,2016-05-09 22:06:25 +0000,171.818420
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,173.292114
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,174.625961
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,175.828827
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,177.358459
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,178.909744
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,179.941742
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,181.219772
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,182.854660
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,185.203400
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,186.730286
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,188.098495
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,189.432907
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,190.630981
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,192.699905
2016-05-09 22:06:26 +0000,2016-05-09 22:06:26 +0000,194.305969
