Time,X,Y,Z
2016-05-09 22:05:37 +0000,258.422424,-115.893799,-254.715546
2016-05-09 22:05:38 +0000,253.850052,-122.521164,-246.589859
2016-05-09 22:05:39 +0000,257.406311,-126.089737,-245.429047
2016-05-09 22:05:40 +0000,258.083710,-130.168106,-240.785797
2016-05-09 22:05:41 +0000,251.987244,-117.932983,-241.780777
2016-05-09 22:05:42 +0000,255.204819,-120.481964,-250.901459
2016-05-09 22:05:44 +0000,259.269135,-122.181290,-253.886398
2016-05-09 22:05:45 +0000,261.301270,-119.462372,-253.886398
2016-05-09 22:05:46 +0000,262.656067,-118.102921,-255.544708
2016-05-09 22:05:47 +0000,262.486694,-122.351227,-253.720566
2016-05-09 22:05:48 +0000,265.196259,-122.351227,-238.464172
2016-05-09 22:05:49 +0000,263.672119,-118.442780,-239.624985
2016-05-09 22:05:50 +0000,266.042969,-118.102921,-252.228104
2016-05-09 22:05:51 +0000,266.720367,-120.481964,-253.223083
2016-05-09 22:05:52 +0000,270.784668,-123.540756,-253.886398
2016-05-09 22:05:53 +0000,274.171631,-124.900208,-252.559753
2016-05-09 22:05:54 +0000,275.526367,-125.579941,-246.589859
2016-05-09 22:05:55 +0000,269.937958,-121.331635,-246.424026
2016-05-09 22:05:56 +0000,268.752533,-121.501556,-244.268234
2016-05-09 22:05:57 +0000,266.042969,-121.161697,-246.921524
2016-05-09 22:05:58 +0000,262.148010,-122.691086,-246.424026
2016-05-09 22:05:59 +0000,256.898285,-117.763062,-244.268234
2016-05-09 22:06:00 +0000,256.898285,-119.122513,-246.589859
2016-05-09 22:06:01 +0000,261.301270,-120.142105,-247.253189
2016-05-09 22:06:02 +0000,272.647491,-117.932983,-245.760712
2016-05-09 22:06:03 +0000,284.501709,-109.096512,-251.730606
2016-05-09 22:06:04 +0000,281.622864,-102.809021,-251.564774
2016-05-09 22:06:05 +0000,279.929382,-97.031326,-250.569794
2016-05-09 22:06:06 +0000,282.469574,-95.501923,-250.735626
2016-05-09 22:06:07 +0000,287.719299,-97.031326,-253.886398
2016-05-09 22:06:08 +0000,284.840424,-107.397186,-253.720566
2016-05-09 22:06:09 +0000,287.211273,-116.233658,-250.403961
2016-05-09 22:06:10 +0000,281.453491,-125.410004,-243.439087
2016-05-09 22:06:11 +0000,266.551025,-119.972168,-238.464172
2016-05-09 22:06:12 +0000,263.333435,-120.142105,-236.640030
2016-05-09 22:06:14 +0000,264.518860,-123.370819,-240.454132
2016-05-09 22:06:15 +0000,259.946533,-123.200882,-246.258194
2016-05-09 22:06:16 +0000,258.930450,-115.044144,-244.599899
2016-05-09 22:06:17 +0000,258.083710,-115.893799,-240.454132
2016-05-09 22:06:18 +0000,255.035477,-118.272858,-232.494278
2016-05-09 22:06:19 +0000,257.575684,-107.567123,-236.308380
2016-05-09 22:06:20 +0000,257.575684,-117.763062,-236.640030
2016-05-09 22:06:21 +0000,254.188751,-114.024551,-228.016861
2016-05-09 22:06:22 +0000,248.261627,-113.514755,-235.479218
2016-05-09 22:06:23 +0000,251.309860,-114.194473,-237.469193
2016-05-09 22:06:24 +0000,258.253052,-115.044144,-244.931564
2016-05-09 22:06:25 +0000,252.325943,-117.253250,-246.424026
2016-05-09 22:06:26 +0000,260.454559,-112.835022,-246.424026
2016-05-09 22:06:27 +0000,262.656067,-115.723862,-258.529663
2016-05-09 22:06:28 +0000,267.397766,-113.344818,-254.549728
2016-05-09 22:06:29 +0000,268.244507,-108.076920,-254.715546
2016-05-09 22:06:30 +0000,272.647491,-109.776245,-253.720566
2016-05-09 22:06:31 +0000,274.679626,-101.619492,-255.710541
2016-05-09 22:06:32 +0000,274.171631,-96.011734,-255.213043
2016-05-09 22:06:33 +0000,270.615356,-98.900574,-254.383896
2016-05-09 22:06:34 +0000,270.107300,-106.547531,-254.881378
2016-05-09 22:06:35 +0000,276.373108,-105.358002,-254.052231
2016-05-09 22:06:36 +0000,268.921875,-104.338409,-251.730606
2016-05-09 22:06:37 +0000,271.800781,-100.090103,-253.886398
2016-05-09 22:06:38 +0000,274.510315,-98.730637,-257.203003
2016-05-09 22:06:39 +0000,270.445984,-104.508347,-257.866333
2016-05-09 22:06:40 +0000,273.832916,-104.508347,-256.871338
2016-05-09 22:06:41 +0000,273.663574,-105.018143,-252.393921
2016-05-09 22:06:43 +0000,269.091217,-107.227249,-254.218063
