Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,ETA
1462831651.999871,42.359614,-71.091555,5.129465,200.000000,-1.000000,1.101272,3787.528211
1462831652.999871,42.359647,-71.091541,4.848376,200.000000,-1.000000,1.063015,3787.528211
1462831653.999871,42.359645,-71.091611,4.675357,200.000000,-1.000000,1.055789,3787.528211
1462831654.999870,42.359630,-71.091550,4.558106,200.000000,-1.000000,1.027004,3787.528211
1462831655.999871,42.359619,-71.091447,4.229702,100.000000,-1.000000,-1.000000,3787.528211
1462831656.999871,42.359622,-71.091508,4.217068,100.000000,-1.000000,-1.000000,3787.528211
1462831657.999872,42.359599,-71.091569,4.308651,50.000000,-1.000000,-1.000000,3787.528211
1462831658.999870,42.359512,-71.091869,4.361599,50.000000,-1.000000,-1.000000,3787.528211
1462831659.999871,42.359493,-71.091938,4.415218,50.000000,-1.000000,-1.000000,3787.528211
1462831660.999870,42.359473,-71.091952,4.487209,50.000000,-1.000000,-1.000000,3787.528211
1462831661.999871,42.359422,-71.091957,4.564510,50.000000,-1.000000,-1.000000,3787.528211
1462831662.999871,42.359393,-71.091944,4.669125,50.000000,-1.000000,-1.000000,3787.528211
1462831663.999870,42.359362,-71.091919,4.711239,100.000000,-1.000000,-1.000000,3787.528211
1462831664.999872,42.359361,-71.091907,4.719448,50.000000,-1.000000,-1.000000,3787.528211
1462831665.999871,42.359324,-71.091863,4.727810,50.000000,-1.000000,-1.000000,3787.528211
1462831666.999871,42.359302,-71.091834,4.702236,50.000000,-1.000000,-1.000000,3787.528211
1462831667.999872,42.359276,-71.091807,4.620754,50.000000,-1.000000,-1.000000,3787.528211
1462831668.999871,42.359255,-71.091786,4.528866,50.000000,-1.000000,-1.000000,3787.528211
1462831669.999872,42.359238,-71.091775,4.505367,50.000000,-1.000000,-1.000000,3787.528211
1462831670.999871,42.359223,-71.091767,4.511105,50.000000,-1.000000,-1.000000,3787.528211
1462831671.999870,42.359209,-71.091761,4.486813,50.000000,-1.000000,-1.000000,3787.528211
1462831672.860752,42.359209,-71.091761,4.486813,50.000000,-1.000000,-1.000000,3787.528211
1462831672.999871,42.359201,-71.091759,4.447170,100.000000,-1.000000,-1.000000,3787.528211
1462831673.999871,42.359209,-71.091783,4.465572,100.000000,-1.000000,-1.000000,3787.528211
1462831674.999871,42.359227,-71.091811,4.465206,100.000000,-1.000000,-1.000000,3787.528211
1462831675.999871,42.359234,-71.091818,4.465206,200.000000,-1.000000,0.081124,3787.528211
1462831676.999871,42.359248,-71.091827,4.396177,200.000000,-1.000000,0.197163,3787.528211
1462831677.999871,42.359270,-71.091838,4.387974,200.000000,-1.000000,0.341577,3787.528211
1462831678.999871,42.359335,-71.091875,4.373348,50.000000,-1.000000,-1.000000,3787.528211
1462831679.999870,42.359362,-71.091898,4.385952,50.000000,-1.000000,-1.000000,3787.528211
1462831680.999871,42.359381,-71.091917,4.406460,50.000000,-1.000000,-1.000000,3787.528211
1462831681.999871,42.359399,-71.091934,4.422237,50.000000,-1.000000,-1.000000,3787.528211
1462831682.999871,42.359417,-71.091951,4.438534,50.000000,-1.000000,-1.000000,3787.528211
1462831683.999870,42.359433,-71.091966,4.402462,100.000000,-1.000000,-1.000000,3787.528211
1462831684.999871,42.359448,-71.091980,4.374966,100.000000,-1.000000,-1.000000,3787.528211
1462831693.002483,42.359360,-71.091948,4.374966,247.547161,-1.000000,-1.000000,3787.528211
1462831693.003601,42.359381,-71.091946,8.089790,75.656949,-1.000000,-1.000000,3787.528211
1462831700.027073,42.359277,-71.091909,8.089790,193.088963,-1.000000,-1.000000,3787.528211
1462831701.336289,42.359375,-71.092287,8.286690,65.000000,-1.000000,-1.000000,3787.528211
1462831707.966132,42.359473,-71.092383,8.603383,65.000000,-1.000000,-1.000000,3787.528211
1462831715.516177,42.359257,-71.092726,8.728497,65.000000,-1.000000,-1.000000,3787.528211
1462831724.519826,42.359144,-71.092989,8.728497,69.954559,-1.000000,-1.000000,3787.528211
1462831724.521342,42.359097,-71.092939,6.331279,200.000000,-1.000000,2.584812,3787.528211
1462831724.999871,42.359012,-71.092868,5.490828,200.000000,-1.000000,2.562126,3787.528211
1462831725.999870,42.359006,-71.092864,5.055066,200.000000,-1.000000,2.510734,3787.528211
1462831726.999872,42.359004,-71.092866,4.944851,200.000000,-1.000000,2.461161,3787.528211
1462831727.999871,42.359004,-71.092874,4.908729,200.000000,-1.000000,2.413660,3787.528211
1462831728.999871,42.359001,-71.092891,4.892472,200.000000,-1.000000,2.369538,3787.528211
1462831729.999871,42.359003,-71.092908,4.910064,200.000000,-1.000000,2.323975,3787.528211
1462831730.999871,42.359007,-71.092922,4.918067,200.000000,-1.000000,2.280588,3787.528211
1462831731.999871,42.359014,-71.092934,4.939323,200.000000,-1.000000,2.236350,3787.528211
1462831732.999871,42.359033,-71.092938,4.979617,200.000000,-1.000000,2.186520,3787.528211
1462831733.999871,42.359051,-71.092944,5.047723,200.000000,-1.000000,2.138830,3787.528211
1462831734.999871,42.359066,-71.092950,5.103625,200.000000,-1.000000,2.093236,3787.528211
1462831735.999871,42.359079,-71.092957,5.146430,200.000000,-1.000000,2.049437,3787.528211
1462831724.516177,42.359257,-71.092726,8.728497,65.000000,-1.000000,-1.000000,3787.528211
1462831736.999870,42.359091,-71.092967,5.182551,200.000000,-1.000000,2.006330,3787.528211
1462831737.999871,42.359101,-71.092978,5.212002,200.000000,-1.000000,1.964448,3787.528211
1462831738.909416,42.359139,-71.093214,5.290793,65.000000,-1.000000,-1.000000,3787.528211
1462831739.999871,42.359085,-71.093268,5.276760,50.000000,-1.000000,-1.000000,3787.528211
1462831740.999871,42.359074,-71.093317,5.283962,50.000000,232.382812,1.170000,219.262753
1462831741.999870,42.359061,-71.093342,5.443172,50.000000,188.085938,1.170000,399.816648
1462831742.999871,42.359044,-71.093409,5.390804,50.000000,240.820312,1.000000,243.754597
1462831743.999871,42.359007,-71.093703,5.208157,30.000000,241.171875,1.000000,313.585736
1462831744.999871,42.358987,-71.093720,5.184841,30.000000,237.304688,1.780000,132.783469
1462831745.999871,42.358977,-71.093712,5.232662,30.000000,239.414062,1.920000,188.783366
1462831746.999870,42.358965,-71.093725,5.707821,30.000000,237.304688,1.960000,114.742581
1462831747.999871,42.358956,-71.093730,5.491451,30.000000,239.062500,1.920000,98.999463
1462831748.999871,42.359120,-71.093451,4.904812,10.000000,239.062500,1.910000,112.517741
