Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,ETA
1461873558.000053,42.360232,-71.090400,10.891262,25.000000,158.906250,0.380000,2861.516575
1461873558.613013,42.360232,-71.090400,10.891262,25.000000,158.906250,0.380000,3623.225731
1461873559.000053,42.360235,-71.090416,10.447720,25.000000,285.820312,0.650000,867.489368
1461873560.000053,42.360235,-71.090416,10.039852,25.000000,290.390625,0.000000,3469.957473
1461873560.801263,42.360235,-71.090416,10.039852,25.000000,290.390625,0.000000,13879.829893
1461873561.000053,42.360235,-71.090416,9.478512,25.000000,268.945312,0.000000,55519.319571
1461873562.000051,42.360235,-71.090416,9.689693,25.000000,157.148438,0.000000,222077.278283
1461873563.000052,42.360234,-71.090445,9.454800,25.000000,151.171875,0.710000,862.534701
1461873564.000052,42.360225,-71.090434,9.800381,25.000000,154.687500,0.950000,725.072034
1461873565.000052,42.360216,-71.090424,9.939022,25.000000,154.335938,0.830000,688.923307
1461873566.000052,42.360207,-71.090411,10.234097,25.000000,144.843750,0.950000,671.859974
1461873567.000053,42.360198,-71.090394,10.594570,25.000000,136.406250,1.180000,853.027084
1461873568.000054,42.360189,-71.090378,9.980862,25.000000,133.945312,1.190000,450.912533
1461873569.000053,42.360179,-71.090356,9.562160,25.000000,129.023438,1.190000,1046.934029
1461873570.000053,42.360171,-71.090334,9.187252,30.000000,124.101562,1.490000,375.908612
1461873571.000052,42.360165,-71.090309,8.725246,30.000000,114.960938,1.780000,287.523946
1461873572.000052,42.360164,-71.090288,8.542690,30.000000,106.171875,1.410000,478.189918
1461873573.000051,42.360167,-71.090267,8.143764,30.000000,94.921875,1.590000,431.605998
1461873574.000052,42.360178,-71.090249,7.105129,30.000000,77.343750,1.590000,326.591716
1461873575.000052,42.360191,-71.090231,6.044155,50.000000,68.906250,1.630000,501.837128
1461873576.000052,42.360204,-71.090214,5.335293,50.000000,62.929688,1.630000,688.683920
1461873577.000052,42.360217,-71.090198,4.927059,50.000000,62.929688,1.620000,581.241673
1461873578.000052,42.360233,-71.090181,4.707119,50.000000,58.007812,1.830000,498.391729
1461873579.000052,42.360250,-71.090165,4.570278,100.000000,53.789062,1.830000,398.984657
1461873580.000053,42.360266,-71.090149,4.482754,100.000000,49.921875,1.830000,283.854576
1461873581.000051,42.360278,-71.090133,4.482753,200.000000,-1.000000,1.812730,283.854576
1461873582.000051,42.360291,-71.090117,4.405245,200.000000,-1.000000,1.794018,283.854576
1461873583.000052,42.360304,-71.090101,4.382202,200.000000,-1.000000,1.786230,283.854576
1461873584.000053,42.360319,-71.090089,4.365316,202.598297,-1.000000,1.775461,283.854576
1461873585.000053,42.360336,-71.090080,4.350137,204.075957,-1.000000,1.709093,283.854576
1461873586.000052,42.360352,-71.090071,4.337030,205.765721,-1.000000,1.668932,283.854576
1461873587.000052,42.360368,-71.090065,4.326276,206.644465,-1.000000,1.657393,283.854576
1461873588.000053,42.360385,-71.090059,4.317543,204.734304,-1.000000,1.647526,283.854576
1461873589.000053,42.360402,-71.090053,4.310287,203.639241,-1.000000,1.632150,283.854576
1461873590.000053,42.360418,-71.090047,4.304445,202.780765,-1.000000,1.614255,283.854576
1461873591.000053,42.360433,-71.090040,4.110312,200.000000,-1.000000,1.621396,283.854576
1461873592.000052,42.360447,-71.090030,4.073446,200.000000,-1.000000,1.618765,283.854576
1461873593.000053,42.360460,-71.090020,4.002069,200.000000,-1.000000,1.622230,283.854576
1461873594.000053,42.360473,-71.090010,3.964477,200.000000,-1.000000,1.618705,283.854576
1461873595.000053,42.360061,-71.090693,4.063931,111.418255,236.953125,3.320000,184.079877
1461873596.000052,42.360045,-71.090727,4.256374,111.942557,236.953125,3.300000,215.973753
1461873604.004383,42.359992,-71.090925,5.288125,87.087985,-1.000000,-1.000000,215.973753
1461873604.004691,42.359992,-71.090925,5.288125,87.087985,-1.000000,-1.000000,215.973753
1461873611.051649,42.359774,-71.091133,6.328728,65.000000,-1.000000,-1.000000,215.973753
1461873620.056487,42.359563,-71.091358,6.328728,174.393423,-1.000000,-1.000000,215.973753
1461873626.330712,42.360257,-71.090622,7.245869,78.026785,-1.000000,-1.000000,215.973753
1461873630.814794,42.359900,-71.091114,7.974262,65.000000,-1.000000,-1.000000,215.973753
1461873639.820228,42.359791,-71.091305,7.739931,200.000000,-1.000000,0.707815,215.973753
1461873643.004496,42.359774,-71.091349,7.739931,188.469770,-1.000000,-1.000000,215.973753
1461873646.000052,42.359797,-71.091334,6.954009,200.000000,-1.000000,0.479755,215.973753
1461873647.000052,42.359817,-71.091311,5.607474,200.000000,-1.000000,0.462355,215.973753
1461873648.000053,42.359834,-71.091293,5.118020,200.000000,-1.000000,0.450672,215.973753
1461873649.000052,42.359849,-71.091279,4.847631,200.000000,-1.000000,0.441889,215.973753
1461873650.000052,42.359863,-71.091270,4.687996,200.000000,-1.000000,0.528100,215.973753
1461873651.000052,42.359876,-71.091264,4.585456,200.000000,-1.000000,0.569711,215.973753
1461873651.584103,42.359486,-71.091172,4.930479,67.270767,-1.000000,-1.000000,215.973753
1461873660.585202,42.359432,-71.091369,4.364300,200.000000,-1.000000,2.487193,215.973753
1461873661.000052,42.359420,-71.091459,4.313837,200.000000,-1.000000,2.499364,215.973753
1461873662.000052,42.359401,-71.091542,4.289934,200.000000,-1.000000,2.679149,215.973753
1461873663.000052,42.359385,-71.091610,4.278760,200.000000,-1.000000,2.682059,215.973753
1461873664.000053,42.359358,-71.091656,4.269434,200.000000,-1.000000,2.688608,215.973753
1461873665.000052,42.359270,-71.091675,4.267246,200.000000,-1.000000,2.069174,215.973753
1461873666.000052,42.359098,-71.091714,4.248519,200.000000,201.126754,2.989816,167.221985
1461873667.000051,42.358971,-71.091727,4.238624,200.000000,189.601423,3.065721,160.043824
1461873668.000053,42.359010,-71.091698,4.246949,200.000000,184.701912,3.087688,251.429103
1461873668.552475,42.359189,-71.091263,4.360588,76.184553,-1.000000,-1.000000,251.429103
1461873674.553757,42.359253,-71.091085,4.830947,91.497704,-1.000000,-1.000000,251.429103
1461873676.430956,42.359348,-71.090973,5.337354,93.557376,-1.000000,-1.000000,251.429103
1461873682.581695,42.359534,-71.091412,6.045739,68.612766,-1.000000,-1.000000,251.429103
1461873691.586917,42.359746,-71.091612,4.414386,200.000000,-1.000000,2.023477,251.429103
1461873692.000053,42.359837,-71.091669,4.317352,200.000000,-1.000000,1.878166,251.429103
1461873693.000052,42.359896,-71.091702,4.275472,200.000000,-1.000000,1.793710,251.429103
1461873694.000052,42.359940,-71.091733,4.361670,200.000000,-1.000000,2.046976,251.429103
1461873694.497830,42.359797,-71.091444,4.523200,80.763580,-1.000000,-1.000000,251.429103
1461873696.615637,42.359692,-71.091534,4.803889,65.000000,-1.000000,-1.000000,251.429103
1461873702.581565,42.359579,-71.091726,5.379459,65.000000,-1.000000,-1.000000,251.429103
1461873708.596439,42.359639,-71.091811,6.122937,65.000000,-1.000000,-1.000000,251.429103
1461873714.582451,42.359499,-71.091908,6.906941,65.000000,-1.000000,-1.000000,251.429103
1461873723.587662,42.359392,-71.092014,4.505705,200.000000,-1.000000,1.571086,251.429103
1461873724.559489,42.359700,-71.091529,4.710941,84.696957,-1.000000,-1.000000,251.429103
1461873730.575621,42.359465,-71.092459,5.236390,65.000000,-1.000000,-1.000000,251.429103
1461873736.575214,42.359510,-71.092452,5.957252,72.702655,-1.000000,-1.000000,251.429103
1461873745.580777,42.359520,-71.092602,5.210069,200.000000,-1.000000,1.470751,251.429103
1461873746.000051,42.359500,-71.092668,5.203707,202.750102,-1.000000,1.498598,251.429103
1461873747.000053,42.359497,-71.092697,5.196126,202.207979,-1.000000,1.494111,251.429103
1461873748.000053,42.359494,-71.092723,5.201718,203.573436,-1.000000,1.486463,251.429103
1461873749.000053,42.359493,-71.092747,5.213387,205.326800,-1.000000,1.472268,251.429103
1461873750.000052,42.359492,-71.092769,5.226240,206.036428,-1.000000,1.450063,251.429103
1461873751.000052,42.359491,-71.092789,5.237377,205.636397,-1.000000,1.438854,251.429103
1461873752.000052,42.359490,-71.092808,5.251113,205.682839,-1.000000,1.423089,251.429103
1461873753.000053,42.359489,-71.092826,5.260036,205.476762,-1.000000,1.404793,251.429103
1461873754.000052,42.359487,-71.092843,5.264767,204.085070,-1.000000,1.385420,251.429103
1461873755.000052,42.359485,-71.092860,5.266739,202.768620,-1.000000,1.361780,251.429103
1461873756.000053,42.359484,-71.092879,5.270720,201.353059,-1.000000,1.499127,251.429103
1461873757.000052,42.359485,-71.092903,5.270092,200.000000,-1.000000,1.565861,251.429103
1461873758.000053,42.359488,-71.092932,5.279277,200.000000,-1.000000,1.707381,251.429103
1461873759.000052,42.359491,-71.092962,5.305709,200.000000,-1.000000,1.793862,251.429103
1461873760.000052,42.359495,-71.092993,5.327593,200.000000,-1.000000,1.902741,251.429103
1461873765.642913,42.359172,-71.093231,5.836313,65.000000,-1.000000,-1.000000,251.429103
1461873766.000052,42.359178,-71.093250,5.312222,50.000000,230.976562,2.470000,128.518033
1461873767.000052,42.359163,-71.093256,5.300167,50.000000,264.726562,2.470000,90.170287
1461873768.000053,42.359156,-71.093268,5.294369,50.000000,222.539062,1.590000,116.933855
1461873769.000052,42.359146,-71.093280,5.291592,50.000000,235.195312,1.580000,163.084726
1461873770.000052,42.359116,-71.093323,5.346981,50.000000,224.296875,1.590000,142.883685
1461873771.000052,42.358994,-71.093588,5.269436,30.000000,232.031250,2.500000,144.376222
1461873772.000052,42.358996,-71.093627,5.273525,30.000000,241.171875,2.500000,161.804620
1461873773.000053,42.359002,-71.093630,5.334927,30.000000,243.984375,2.230000,289.150385
1461873774.000052,42.359002,-71.093652,5.231258,30.000000,241.875000,1.610000,148.536854
1461873775.000052,42.359007,-71.093663,5.065182,10.000000,-1.000000,-1.000000,148.536854
1461873776.000053,42.359016,-71.093652,5.350948,10.000000,243.984375,0.590000,270.168025
1461873777.000053,42.359023,-71.093640,5.526852,10.000000,238.359375,0.950000,265.439826
1461873778.000052,42.359025,-71.093624,5.070827,10.000000,229.218750,0.950000,257.686575
1461873779.000052,42.359028,-71.093608,4.729763,10.000000,227.109375,0.950000,647.427447
1461873780.000053,42.359030,-71.093595,4.770473,10.000000,228.164062,0.760000,420.490914
1461873781.000052,42.359030,-71.093581,4.737209,10.000000,226.054688,0.760000,263.426583
1461873782.000051,42.359027,-71.093568,4.644711,10.000000,225.000000,0.760000,360.942033
1461873783.000052,42.359021,-71.093558,4.560757,10.000000,230.625000,0.790000,653.884733
1461873784.000052,42.359017,-71.093545,4.286831,10.000000,233.085938,0.790000,817.523033
1461873785.000052,42.359012,-71.093533,4.388760,10.000000,226.406250,0.550000,857.242321
1461873786.000053,42.359008,-71.093521,4.275967,10.000000,218.320312,0.190000,1038.502896
1461873787.000052,42.359003,-71.093513,4.260586,10.000000,227.109375,0.550000,598.939121
1461873788.000053,42.358997,-71.093520,4.150692,10.000000,261.210938,0.710000,464.504764
1461873789.000053,42.358992,-71.093534,4.257961,10.000000,260.507812,1.430000,395.590483
1461873790.000053,42.358988,-71.093539,4.089931,5.000000,250.664062,1.430000,558.331711
1461873791.000053,42.358985,-71.093544,3.813137,5.000000,250.664062,1.190000,420.283642
1461873792.000053,42.358981,-71.093554,3.776333,5.000000,250.664062,1.190000,259.160783
1461873793.000052,42.358976,-71.093569,3.750942,5.000000,250.664062,1.360000,166.411732
1461873794.000052,42.358972,-71.093585,3.692959,5.000000,250.664062,1.550000,125.238568
1461873795.000053,42.358967,-71.093600,3.729641,5.000000,250.664062,1.550000,120.257524
1461873796.000053,42.358965,-71.093610,3.774410,5.000000,250.664062,1.430000,131.143118
1461873797.000053,42.358964,-71.093621,3.724819,25.000000,252.773438,1.360000,141.181676
1461873798.000053,42.358963,-71.093632,3.734310,25.000000,253.125000,0.900000,177.404741
1461873799.000052,42.358961,-71.093644,3.684322,25.000000,252.773438,1.090000,165.055648
1461873800.000053,42.358958,-71.093658,3.661434,25.000000,251.015625,1.090000,520.019094
1461873801.000053,42.358953,-71.093668,3.827908,25.000000,250.312500,1.090000,364.297160
1461873802.000054,42.358949,-71.093676,3.855465,25.000000,259.101562,0.890000,271.720620
1461873803.000052,42.358946,-71.093686,3.831753,25.000000,259.101562,0.890000,302.932673
1461873804.000053,42.358942,-71.093697,3.912685,25.000000,259.101562,1.250000,315.358739
1461873805.000052,42.358941,-71.093706,3.912258,25.000000,259.101562,0.890000,511.432374
1461873806.000053,42.358937,-71.093712,3.716366,25.000000,259.101562,1.010000,1104.140092
1461873807.000052,42.358930,-71.093725,3.772121,25.000000,247.500000,1.010000,223.772376
1461873808.000052,42.358923,-71.093739,3.884151,25.000000,247.500000,1.270000,146.943247
1461873809.000053,42.358919,-71.093748,3.671169,25.000000,247.500000,1.270000,138.516089
1461873810.000052,42.358915,-71.093768,3.614285,25.000000,254.882812,1.270000,468.329646
1461873811.000052,42.358912,-71.093792,3.668270,25.000000,247.500000,1.350000,205.688931
1461873812.000052,42.358911,-71.093807,3.813259,25.000000,247.500000,0.680000,326.770244
1461873813.000053,42.358909,-71.093827,3.906673,25.000000,267.539062,1.700000,156.522587
1461873814.000053,42.358906,-71.093847,3.996304,25.000000,252.070312,0.860000,183.109739
1461873815.000052,42.358903,-71.093862,3.701229,25.000000,252.070312,1.120000,150.484743
1461873816.000053,42.358900,-71.093880,3.810818,25.000000,252.070312,1.130000,141.898047
1461873817.000053,42.358897,-71.093901,3.921047,25.000000,252.070312,1.570000,112.614343
1461873818.000053,42.358892,-71.093919,3.847469,25.000000,251.718750,1.130000,132.673871
1461873819.000052,42.358887,-71.093933,3.790554,25.000000,251.718750,1.070000,154.521818
1461873820.000052,42.358881,-71.093942,3.718685,25.000000,222.890625,1.050000,149.759953
1461873821.000052,42.358874,-71.093946,3.589718,25.000000,222.539062,0.400000,275.562914
1461873822.000053,42.358867,-71.093949,3.651669,25.000000,221.835938,0.730000,240.597040
1461873823.000052,42.358858,-71.093958,3.646786,25.000000,221.835938,0.730000,217.911047
1461873824.000052,42.358849,-71.093969,3.580868,25.000000,221.132812,1.140000,170.105377
1461873825.000052,42.358840,-71.093986,3.617611,25.000000,249.960938,1.300000,130.765220
1461873826.000053,42.358830,-71.093999,3.660702,25.000000,222.539062,1.160000,376.791080
1461873827.000054,42.358820,-71.094010,3.529751,25.000000,235.898438,1.470000,149.470536
1461873828.000053,42.358807,-71.094020,3.521420,25.000000,235.546875,1.160000,159.003404
1461873829.000052,42.358793,-71.094025,3.447201,25.000000,235.546875,1.220000,137.290768
1461873830.000053,42.358778,-71.094030,3.492916,25.000000,235.546875,1.220000,126.596870
1461873831.000052,42.358763,-71.094036,3.460171,25.000000,242.929688,1.220000,290.279586
1461873832.000053,42.358751,-71.094046,3.579464,25.000000,242.226562,1.260000,204.574724
1461873833.000053,42.358740,-71.094058,3.472164,25.000000,242.226562,1.260000,246.746419
1461873834.000053,42.358730,-71.094071,3.530788,25.000000,242.226562,1.260000,384.171994
1461873835.000052,42.358718,-71.094081,3.629910,25.000000,189.492188,1.230000,229.564685
1461873836.000053,42.358702,-71.094090,3.665340,25.000000,189.492188,1.480000,145.697329
1461873837.000053,42.358687,-71.094096,3.574245,25.000000,189.492188,1.480000,119.562669
1461873838.000053,42.358674,-71.094105,3.608669,25.000000,189.492188,1.330000,117.171940
1461873839.000053,42.358664,-71.094115,3.674191,25.000000,189.492188,1.120000,129.271519
1461873840.000053,42.358656,-71.094126,3.655209,25.000000,189.140625,1.020000,146.365923
1461873841.000052,42.358647,-71.094143,3.603909,25.000000,244.335938,1.730000,410.905198
1461873842.000053,42.358640,-71.094162,3.483059,25.000000,268.593750,1.730000,170.826900
1461873843.000052,42.358635,-71.094182,3.319790,25.000000,266.835938,1.600000,127.303929
1461873844.000053,42.358629,-71.094202,3.275295,25.000000,266.484375,1.440000,149.741751
1461873845.000053,42.358624,-71.094223,3.222042,25.000000,252.421875,1.560000,147.967997
1461873846.000054,42.358619,-71.094245,3.064907,25.000000,255.234375,1.560000,125.898459
1461873847.000052,42.358614,-71.094268,3.062130,25.000000,257.695312,1.560000,98.426921
1461873848.000053,42.358606,-71.094289,3.080563,25.000000,247.851562,1.540000,93.006592
1461873849.000052,42.358594,-71.094307,3.120754,25.000000,236.953125,1.490000,241.317978
1461873850.000052,42.358579,-71.094317,3.084866,25.000000,213.750000,1.450000,144.206684
1461873851.000054,42.358558,-71.094322,3.078884,25.000000,182.109375,1.780000,108.527276
1461873852.000053,42.358537,-71.094322,3.004452,25.000000,180.703125,1.620000,107.425093
1461873853.000053,42.358519,-71.094319,2.755398,25.000000,171.914062,1.620000,93.867423
1461873854.000052,42.358502,-71.094316,2.671230,25.000000,183.515625,1.610000,112.584454
1461873855.000053,42.358485,-71.094318,2.788052,25.000000,184.218750,1.590000,97.019140
1461873856.000052,42.358466,-71.094322,2.725948,25.000000,195.468750,1.830000,146.172298
1461873857.000053,42.358447,-71.094328,2.806973,25.000000,195.468750,1.730000,149.823415
1461873858.000053,42.358430,-71.094334,2.618252,25.000000,200.039062,1.730000,112.029901
1461873859.000052,42.358412,-71.094341,2.496395,25.000000,199.687500,1.660000,99.721248
1461873860.000052,42.358394,-71.094347,2.266537,25.000000,193.007812,1.780000,88.418555
1461873861.000052,42.358378,-71.094353,2.139278,25.000000,193.359375,1.780000,95.304052
1461873862.000052,42.358362,-71.094357,2.010830,25.000000,193.359375,1.710000,104.580642
1461873863.000052,42.358346,-71.094361,2.074795,25.000000,198.632812,1.600000,102.710163
