Time,X,Y,Z
2016-05-04 15:05:34 +0000,117.424347,156.108536,-245.263199
2016-05-04 15:05:35 +0000,112.220901,156.458954,-244.268219
2016-05-04 15:05:37 +0000,113.261597,157.159775,-243.273239
2016-05-04 15:05:38 +0000,116.036758,151.903595,-241.283279
2016-05-04 15:05:40 +0000,112.914703,156.458954,-240.951614
2016-05-04 15:05:42 +0000,114.302277,154.706894,-245.263199
2016-05-04 15:05:43 +0000,113.955383,156.458954,-246.258179
2016-05-04 15:05:45 +0000,113.608490,154.006073,-246.589844
2016-05-04 15:05:47 +0000,114.649170,151.903595,-232.660095
2016-05-04 15:05:48 +0000,118.118134,163.817612,-231.333450
2016-05-04 15:05:50 +0000,115.516418,165.394455,-235.810867
2016-05-04 15:05:51 +0000,118.118134,165.569672,-233.323410
2016-05-04 15:05:53 +0000,119.679169,170.300232,-231.499283
2016-05-04 15:05:55 +0000,120.199509,159.963074,-235.976700
2016-05-04 15:05:56 +0000,109.966080,158.386215,-234.152557
2016-05-04 15:05:58 +0000,106.323669,158.211014,-231.333450
2016-05-04 15:06:00 +0000,108.231598,156.984573,-232.494263
2016-05-04 15:06:01 +0000,112.914703,156.809372,-236.308365
2016-05-04 15:06:03 +0000,115.863312,165.044052,-234.484222
2016-05-04 15:06:04 +0000,112.741241,154.882095,-235.147552
2016-05-04 15:06:06 +0000,110.486420,161.014313,-236.640015
2016-05-04 15:06:08 +0000,111.353668,157.685394,-240.122467
2016-05-04 15:06:09 +0000,114.302277,163.116791,-244.931549
2016-05-04 15:06:11 +0000,118.811935,158.561432,-244.599884
2016-05-04 15:06:13 +0000,119.679169,156.283752,-244.102386
2016-05-04 15:06:14 +0000,115.169525,157.334991,-246.092361
2016-05-04 15:06:16 +0000,106.670563,164.518433,-246.589844
2016-05-04 15:06:17 +0000,114.996078,161.715134,-246.258179
2016-05-04 15:06:19 +0000,112.567795,164.168015,-250.238113
2016-05-04 15:06:21 +0000,116.210205,160.839111,-254.052216
2016-05-04 15:06:22 +0000,112.047455,153.830872,-246.424011
2016-05-04 15:06:24 +0000,113.088150,159.787872,-247.087341
2016-05-04 15:06:26 +0000,110.833313,157.510193,-246.921509
2016-05-04 15:06:27 +0000,111.353668,154.882095,-246.092361
2016-05-04 15:06:29 +0000,112.394348,151.377975,-244.102386
2016-05-04 15:06:30 +0000,111.527115,158.911835,-241.283279
2016-05-04 15:06:32 +0000,113.088150,161.890335,-246.755676
2016-05-04 15:06:34 +0000,112.394348,158.035812,-243.107407
2016-05-04 15:06:35 +0000,111.353668,158.736633,-243.770737
2016-05-04 15:06:37 +0000,114.822632,160.138275,-244.765717
2016-05-04 15:06:39 +0000,112.047455,162.591171,-242.444092
2016-05-04 15:06:40 +0000,116.557114,161.539932,-244.102386
2016-05-04 15:06:42 +0000,124.535721,160.839111,-246.424011
2016-05-04 15:06:43 +0000,126.963989,158.386215,-245.429031
2016-05-04 15:06:45 +0000,119.505722,161.014313,-245.594864
2016-05-04 15:06:47 +0000,113.955383,156.108536,-244.931549
2016-05-04 15:06:48 +0000,117.077454,163.116791,-245.926529
2016-05-04 15:06:50 +0000,117.077454,160.313492,-245.594864
2016-05-04 15:06:51 +0000,117.771240,161.014313,-247.253174
2016-05-04 15:06:53 +0000,116.730560,161.014313,-246.258179
2016-05-04 15:06:55 +0000,118.118134,161.014313,-249.243134
2016-05-04 15:06:56 +0000,120.026062,160.488693,-246.755676
2016-05-04 15:06:58 +0000,121.933990,159.963074,-250.569778
2016-05-04 15:07:00 +0000,122.801239,155.232513,-251.398926
2016-05-04 15:07:01 +0000,123.495026,155.582932,-250.735611
2016-05-04 15:07:03 +0000,121.760544,155.933334,-251.398926
2016-05-04 15:07:04 +0000,119.332275,157.685394,-248.082321
2016-05-04 15:07:06 +0000,123.148132,156.634155,-247.087341
2016-05-04 15:07:08 +0000,125.749847,157.159775,-248.911469
2016-05-04 15:07:09 +0000,125.402954,151.202774,-249.906448
2016-05-04 15:07:11 +0000,121.413651,148.224274,-250.072281
2016-05-04 15:07:13 +0000,119.505722,155.407715,-242.941574
2016-05-04 15:07:14 +0000,117.424347,158.561432,-239.624969
2016-05-04 15:07:16 +0000,107.537811,157.685394,-237.469177
2016-05-04 15:07:17 +0000,121.933990,159.262253,-236.971680
2016-05-04 15:07:19 +0000,111.874008,156.458954,-246.921509
2016-05-04 15:07:21 +0000,111.874008,160.313492,-247.253174
2016-05-04 15:07:22 +0000,115.863312,159.087051,-236.805847
2016-05-04 15:07:24 +0000,108.925385,161.189514,-238.464157
2016-05-04 15:07:26 +0000,112.220901,162.415955,-237.966660
2016-05-04 15:07:27 +0000,109.272293,160.488693,-238.132492
2016-05-04 15:07:29 +0000,111.527115,164.168015,-237.303345
2016-05-04 15:07:30 +0000,114.475723,159.087051,-235.479202
2016-05-04 15:07:32 +0000,116.210205,157.334991,-240.122467
2016-05-04 15:07:34 +0000,113.781937,157.334991,-244.434052
2016-05-04 15:07:35 +0000,115.342972,159.262253,-246.589844
2016-05-04 15:07:37 +0000,106.844009,154.181274,-242.775742
2016-05-04 15:07:39 +0000,105.629883,152.604416,-241.614929
2016-05-04 15:07:40 +0000,111.700562,159.437454,-241.780762
2016-05-04 15:07:42 +0000,116.904007,156.283752,-239.790802
2016-05-04 15:07:43 +0000,113.955383,156.809372,-239.624969
2016-05-04 15:07:45 +0000,114.996078,165.569672,-263.836212
2016-05-04 15:07:47 +0000,78.918869,153.655655,-262.841248
2016-05-04 15:07:48 +0000,83.775421,168.723373,-262.841248
2016-05-04 15:07:50 +0000,86.550583,160.663895,-260.519592
2016-05-04 15:07:52 +0000,86.377136,165.394455,-261.017090
2016-05-04 15:07:53 +0000,94.008850,146.472214,-260.685425
2016-05-04 15:07:55 +0000,100.773331,156.809372,-259.192963
2016-05-04 15:07:56 +0000,90.019547,164.868851,-258.861298
2016-05-04 15:07:58 +0000,85.509903,165.920074,-264.499512
2016-05-04 15:08:00 +0000,93.488510,163.467194,-247.253174
2016-05-04 15:08:01 +0000,91.407135,163.116791,-265.826172
2016-05-04 15:08:03 +0000,113.435043,154.882095,-258.032166
2016-05-04 15:08:05 +0000,91.233688,153.830872,-251.730591
2016-05-04 15:08:06 +0000,101.293671,160.839111,-253.388901
2016-05-04 15:08:08 +0000,101.467117,156.108536,-248.248154
2016-05-04 15:08:09 +0000,93.141617,162.415955,-256.539673
2016-05-04 15:08:11 +0000,103.721954,158.386215,-248.745636
2016-05-04 15:08:13 +0000,86.377136,152.779633,-248.745636
2016-05-04 15:08:14 +0000,102.681259,162.941574,-251.398926
2016-05-04 15:08:16 +0000,92.621277,156.634155,-255.710526
2016-05-04 15:08:18 +0000,97.304367,157.159775,-253.886383
2016-05-04 15:08:19 +0000,89.672653,151.553192,-244.268219
2016-05-04 15:08:21 +0000,85.509903,170.825851,-252.228088
2016-05-04 15:08:22 +0000,95.396439,165.044052,-253.057236
2016-05-04 15:08:24 +0000,122.280899,173.629150,-268.479462
2016-05-04 15:08:26 +0000,133.208130,163.992813,-249.740631
2016-05-04 15:08:27 +0000,138.758469,170.300232,-249.077301
2016-05-04 15:08:29 +0000,133.728470,177.834091,-246.258179
2016-05-04 15:08:31 +0000,135.636398,173.453934,-245.760696
2016-05-04 15:08:32 +0000,135.983292,172.052292,-236.474197
2016-05-04 15:08:34 +0000,140.666397,170.125031,-238.629990
2016-05-04 15:08:35 +0000,141.013290,169.073792,-236.640015
2016-05-04 15:08:37 +0000,133.728470,168.723373,-242.609909
2016-05-04 15:08:39 +0000,137.197433,171.877090,-249.243134
2016-05-04 15:08:40 +0000,138.931915,178.184494,-250.901443
2016-05-04 15:08:42 +0000,141.186737,177.308472,-244.102386
2016-05-04 15:08:44 +0000,124.535721,172.402695,-231.830933
2016-05-04 15:08:45 +0000,125.576401,170.300232,-248.745636
2016-05-04 15:08:47 +0000,110.486420,179.936554,-247.253174
2016-05-04 15:08:48 +0000,111.353668,172.052292,-248.745636
2016-05-04 15:08:50 +0000,118.118134,161.014313,-250.238113
2016-05-04 15:08:52 +0000,114.649170,156.458954,-242.278259
2016-05-04 15:08:53 +0000,109.619186,166.445694,-243.439072
2016-05-04 15:08:55 +0000,111.353668,165.044052,-246.755676
2016-05-04 15:08:57 +0000,116.730560,171.526672,-249.243134
2016-05-04 15:08:58 +0000,131.473648,172.402695,-254.052216
2016-05-04 15:09:00 +0000,132.861221,174.154755,-253.057236
2016-05-04 15:09:01 +0000,135.809845,169.774612,-248.248154
2016-05-04 15:09:03 +0000,137.023987,172.402695,-245.429031
2016-05-04 15:09:05 +0000,118.291580,162.941574,-240.454117
2016-05-04 15:09:06 +0000,114.996078,176.082031,-253.886383
2016-05-04 15:09:08 +0000,121.066757,176.257233,-258.363800
2016-05-04 15:09:10 +0000,127.657791,171.701874,-257.700500
2016-05-04 15:09:11 +0000,129.912613,170.475433,-249.906448
2016-05-04 15:09:13 +0000,119.332275,171.701874,-231.830933
2016-05-04 15:09:14 +0000,127.137436,175.731613,-253.554718
2016-05-04 15:09:16 +0000,130.432953,172.052292,-254.052216
2016-05-04 15:09:18 +0000,138.411560,172.402695,-254.052216
2016-05-04 15:09:19 +0000,136.850525,166.620911,-242.609909
2016-05-04 15:09:21 +0000,141.186737,182.564651,-248.745636
2016-05-04 15:09:23 +0000,141.880524,179.761353,-246.755676
2016-05-04 15:09:24 +0000,145.349487,169.248993,-249.077301
2016-05-04 15:09:26 +0000,140.492935,163.642395,-242.444092
2016-05-04 15:09:27 +0000,136.156738,163.116791,-244.268219
2016-05-04 15:09:29 +0000,133.034668,157.860611,-249.243134
2016-05-04 15:09:31 +0000,136.850525,165.569672,-253.554718
2016-05-04 15:09:32 +0000,136.330185,169.248993,-255.378860
2016-05-04 15:09:34 +0000,141.360184,163.467194,-257.534668
2016-05-04 15:09:36 +0000,151.073273,168.022552,-256.871338
2016-05-04 15:09:37 +0000,129.739166,171.001053,-255.047195
