Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,ETA
1462374432.000105,42.359421,-71.092544,4.546566,50.000000,-1.000000,-1.000000,41.236360
1462374433.000104,42.359421,-71.092544,4.554501,50.000000,-1.000000,-1.000000,41.236360
1462374434.000104,42.359421,-71.092544,4.563229,50.000000,-1.000000,-1.000000,41.236360
1462374435.000104,42.359421,-71.092544,4.596584,50.000000,-1.000000,0.000000,41.236360
1462374436.000104,42.359476,-71.092500,4.598354,50.000000,-1.000000,0.000000,41.236360
1462374437.000104,42.359476,-71.092500,4.510220,50.000000,-1.000000,0.000000,41.236360
1462374438.000104,42.359476,-71.092500,4.524532,50.000000,-1.000000,0.000000,41.236360
1462374439.000105,42.359476,-71.092500,4.515438,50.000000,-1.000000,0.000000,41.236360
1462374440.000104,42.359476,-71.092500,4.551754,50.000000,-1.000000,0.000000,41.236360
1462374441.000104,42.359476,-71.092500,4.544033,50.000000,-1.000000,0.000000,41.236360
1462374442.000104,42.359476,-71.092500,4.531765,50.000000,-1.000000,0.000000,41.236360
1462374443.000104,42.359476,-71.092500,4.523251,50.000000,-1.000000,0.000000,41.236360
1462374444.000104,42.359476,-71.092500,4.511440,50.000000,-1.000000,0.000000,41.236360
1462374445.000104,42.359476,-71.092500,4.478695,100.000000,-1.000000,0.000000,41.236360
1462374446.000105,42.359476,-71.092500,4.466030,100.000000,-1.000000,0.000000,41.236360
1462374447.000104,42.359489,-71.092490,4.434292,100.000000,-1.000000,-1.000000,41.236360
1462374448.000103,42.359489,-71.092490,4.434292,200.000000,-1.000000,0.000000,41.236360
1462374449.000104,42.359489,-71.092490,4.399311,200.000000,-1.000000,0.000000,41.236360
1462374450.000104,42.359506,-71.092428,4.374874,100.000000,-1.000000,0.000000,41.236360
1462374451.000105,42.359506,-71.092428,4.374874,200.000000,-1.000000,0.000000,41.236360
1462374452.000104,42.359612,-71.092219,4.277932,200.000000,-1.000000,0.155673,41.236360
1462374460.001043,42.359714,-71.091557,5.110544,81.048131,-1.000000,-1.000000,41.236360
1462374460.001272,42.359713,-71.091559,5.110544,81.048131,-1.000000,-1.000000,41.236360
1462374463.593974,42.359680,-71.091361,6.012992,65.000000,-1.000000,-1.000000,41.236360
1462374469.575739,42.359835,-71.091321,7.020940,65.000000,-1.000000,-1.000000,41.236360
1462374475.566121,42.359866,-71.091336,7.984325,65.000000,-1.000000,-1.000000,41.236360
1462374481.666717,42.359912,-71.090984,8.828949,65.000000,-1.000000,-1.000000,41.236360
1462374482.047130,42.359914,-71.090960,9.389813,65.000000,-1.000000,-1.000000,41.236360
1462374482.047130,42.359913,-71.090960,9.782095,65.000000,-1.000000,-1.000000,41.236360
1462374491.051250,42.359972,-71.090476,9.782095,151.983101,-1.000000,-1.000000,41.236360
