Time,X,Y,Z
2016-05-04 14:58:18 +0000,101.269058,124.730255,-171.137009
2016-05-04 14:58:19 +0000,91.955017,114.704254,-169.644547
2016-05-04 14:58:20 +0000,93.648483,121.501541,-169.644547
2016-05-04 14:58:21 +0000,89.922867,115.383987,-167.322922
2016-05-04 14:58:23 +0000,83.657059,112.495132,-164.503799
2016-05-04 14:58:24 +0000,89.753510,112.155273,-167.820404
2016-05-04 14:58:25 +0000,86.874634,111.305618,-169.312881
2016-05-04 14:58:26 +0000,87.043976,110.795822,-170.473694
2016-05-04 14:58:27 +0000,92.971100,113.684662,-176.609421
2016-05-04 14:58:28 +0000,92.124359,109.096497,-174.453629
2016-05-04 14:58:29 +0000,93.479141,114.534332,-172.132004
2016-05-04 14:58:30 +0000,101.777100,116.063721,-173.292816
2016-05-04 14:58:31 +0000,100.083633,113.004929,-171.302841
2016-05-04 14:58:32 +0000,101.269058,116.233643,-169.478714
2016-05-04 14:58:33 +0000,106.010757,118.952560,-169.147049
2016-05-04 14:58:34 +0000,101.607758,121.671478,-168.483734
2016-05-04 14:58:35 +0000,96.866058,114.194458,-166.493759
2016-05-04 14:58:36 +0000,95.003250,109.946152,-165.664612
2016-05-04 14:58:37 +0000,89.922867,107.567108,-163.674652
2016-05-04 14:58:38 +0000,90.600250,106.547516,-163.342987
2016-05-04 14:58:39 +0000,89.076126,106.377579,-164.172134
2016-05-04 14:58:40 +0000,88.906784,107.906967,-164.006302
2016-05-04 14:58:41 +0000,89.245483,105.188049,-165.332947
2016-05-04 14:58:42 +0000,86.027893,105.697845,-164.172134
2016-05-04 14:58:43 +0000,85.350510,103.658661,-162.513840
2016-05-04 14:58:44 +0000,85.858551,104.508331,-163.011322
2016-05-04 14:58:45 +0000,89.076126,106.717438,-163.177155
2016-05-04 14:58:46 +0000,88.906784,108.246826,-164.337967
2016-05-04 14:58:47 +0000,88.398743,106.037720,-162.513840
2016-05-04 14:58:48 +0000,87.382675,106.037720,-161.850510
2016-05-04 14:58:49 +0000,88.229401,103.148865,-163.011322
2016-05-04 14:58:50 +0000,86.705292,105.018127,-160.855530
2016-05-04 14:58:52 +0000,87.382675,105.357986,-163.508820
2016-05-04 14:58:53 +0000,87.721359,104.678253,-162.513840
2016-05-04 14:58:54 +0000,87.382675,103.998520,-163.508820
2016-05-04 14:58:55 +0000,86.197250,104.848190,-162.679657
2016-05-04 14:58:56 +0000,86.027893,108.756638,-164.503799
2016-05-04 14:58:57 +0000,85.858551,105.188049,-162.679657
2016-05-04 14:58:58 +0000,86.705292,106.037720,-161.850510
2016-05-04 14:58:59 +0000,85.350510,106.377579,-162.182175
2016-05-04 14:59:00 +0000,85.181168,107.567108,-162.679657
2016-05-04 14:59:01 +0000,87.043976,107.397171,-164.503799
2016-05-04 14:59:02 +0000,85.689209,108.416763,-163.508820
2016-05-04 14:59:03 +0000,85.519867,108.926559,-164.006302
2016-05-04 14:59:04 +0000,88.229401,108.926559,-163.674652
2016-05-04 14:59:05 +0000,86.874634,105.867783,-163.674652
2016-05-04 14:59:06 +0000,86.535934,105.527924,-161.353012
2016-05-04 14:59:07 +0000,88.398743,107.057312,-163.508820
2016-05-04 14:59:08 +0000,89.245483,106.547516,-164.669632
2016-05-04 14:59:09 +0000,90.092209,106.717438,-163.177155
2016-05-04 14:59:10 +0000,89.922867,106.547516,-164.669632
2016-05-04 14:59:11 +0000,90.092209,110.116089,-165.167114
2016-05-04 14:59:12 +0000,92.632401,105.527924,-165.332947
2016-05-04 14:59:13 +0000,92.124359,105.018127,-166.162109
2016-05-04 14:59:14 +0000,93.648483,105.527924,-165.001282
2016-05-04 14:59:15 +0000,94.325867,106.547516,-166.327927
2016-05-04 14:59:16 +0000,90.600250,104.848190,-163.674652
2016-05-04 14:59:17 +0000,90.600250,100.769821,-163.674652
2016-05-04 14:59:18 +0000,91.785675,99.920151,-164.172134
2016-05-04 14:59:19 +0000,91.108292,100.260025,-162.845490
2016-05-04 14:59:20 +0000,93.140442,100.939743,-163.508820
2016-05-04 14:59:22 +0000,91.616333,101.109680,-162.348007
2016-05-04 14:59:23 +0000,92.124359,103.318802,-164.835464
2016-05-04 14:59:24 +0000,91.108292,102.639069,-164.172134
2016-05-04 14:59:25 +0000,92.124359,103.658661,-164.172134
2016-05-04 14:59:26 +0000,91.616333,105.867783,-165.664612
2016-05-04 14:59:27 +0000,89.076126,106.037720,-164.835464
2016-05-04 14:59:28 +0000,95.003250,106.207642,-165.996277
2016-05-04 14:59:29 +0000,90.430908,103.998520,-164.503799
