Time,X,Y,Z
2016-05-04 14:58:19 +0000,-0.140135,-0.173611,0.059261
2016-05-04 14:58:20 +0000,-0.092032,0.287850,-0.274253
2016-05-04 14:58:21 +0000,0.133325,-0.291358,-0.214057
2016-05-04 14:58:22 +0000,0.186773,0.181831,-0.124084
2016-05-04 14:58:23 +0000,0.017860,0.177743,-0.009837
2016-05-04 14:58:24 +0000,0.122871,-0.224413,-0.275077
2016-05-04 14:58:25 +0000,0.007517,-0.022330,-0.161756
2016-05-04 14:58:26 +0000,-0.259900,0.232533,0.188206
2016-05-04 14:58:27 +0000,0.663891,0.409868,0.467818
2016-05-04 14:58:28 +0000,0.049843,0.041954,0.019749
2016-05-04 14:58:29 +0000,0.253014,0.292629,0.659578
2016-05-04 14:58:30 +0000,-0.085613,0.146114,-0.066878
2016-05-04 14:58:31 +0000,-0.193119,-0.073828,-0.456303
2016-05-04 14:58:32 +0000,0.010610,0.247106,-0.355775
2016-05-04 14:58:33 +0000,0.047001,-0.502318,-0.346249
2016-05-04 14:58:34 +0000,0.713245,0.233090,0.176287
2016-05-04 14:58:35 +0000,-0.330009,-0.262419,-0.287950
2016-05-04 14:58:36 +0000,0.114990,-0.542636,-0.055453
2016-05-04 14:58:37 +0000,0.647871,0.171177,-0.071299
2016-05-04 14:58:38 +0000,-0.940289,-0.655231,-0.577685
2016-05-04 14:58:39 +0000,0.240375,0.099038,-0.199541
2016-05-04 14:58:40 +0000,0.375347,0.019108,-0.095277
2016-05-04 14:58:41 +0000,0.066971,0.094066,-0.182715
2016-05-04 14:58:42 +0000,-0.039696,-0.039825,-0.209550
2016-05-04 14:58:43 +0000,0.176031,0.065346,0.090077
2016-05-04 14:58:44 +0000,0.087187,0.115593,-0.025156
2016-05-04 14:58:45 +0000,-0.196440,-0.399127,0.325138
2016-05-04 14:58:46 +0000,0.613154,0.481544,0.597247
2016-05-04 14:58:47 +0000,-0.018648,0.144219,0.036345
2016-05-04 14:58:48 +0000,0.010400,0.376405,0.127687
2016-05-04 14:58:49 +0000,0.097992,0.222625,-0.005959
