Time,X,Y,Z
2016-05-09 22:10:28 +0000,0.094559,-0.454163,-0.856979
2016-05-09 22:10:29 +0000,-0.113159,-0.551956,-0.748459
2016-05-09 22:10:30 +0000,-0.030426,-0.560959,-0.500061
2016-05-09 22:10:31 +0000,0.177658,-0.467987,-0.969345
2016-05-09 22:10:32 +0000,0.076248,-0.348251,-1.117798
2016-05-09 22:10:33 +0000,0.018616,-0.367386,-1.507950
2016-05-09 22:10:34 +0000,0.023468,-0.448608,-1.226471
2016-05-09 22:10:35 +0000,-0.117996,-0.451355,-1.328064
2016-05-09 22:10:36 +0000,0.021149,-0.409790,-1.333694
2016-05-09 22:10:37 +0000,0.056763,-0.321991,-1.481110
2016-05-09 22:10:38 +0000,-0.005524,-0.464310,-1.449600
2016-05-09 22:10:39 +0000,-0.057632,-0.434937,-1.617493
2016-05-09 22:10:40 +0000,-0.024582,-0.489914,-1.557098
2016-05-09 22:10:41 +0000,0.014893,-0.321091,-1.615631
2016-05-09 22:10:42 +0000,0.060562,-0.384003,-1.200226
2016-05-09 22:10:43 +0000,0.024902,-0.452759,-1.267654
2016-05-09 22:10:44 +0000,0.060303,-0.401016,-1.089981
2016-05-09 22:10:45 +0000,-0.014084,-0.390717,-1.164551
2016-05-09 22:10:46 +0000,-0.067337,-0.513489,-1.280792
2016-05-09 22:10:47 +0000,0.095871,-0.387970,-1.141159
2016-05-09 22:10:48 +0000,0.073074,-0.435532,-1.237335
2016-05-09 22:10:49 +0000,0.007065,-0.443481,-1.549438
2016-05-09 22:10:50 +0000,0.044220,-0.545532,-1.627930
2016-05-09 22:10:51 +0000,-0.116440,-0.594971,-1.520020
2016-05-09 22:10:52 +0000,0.000702,-0.530457,-1.549805
2016-05-09 22:10:54 +0000,0.029739,-0.399490,-1.712753
2016-05-09 22:10:55 +0000,0.041046,-0.464554,-1.468704
2016-05-09 22:10:56 +0000,0.091675,-0.428070,-1.066772
2016-05-09 22:10:57 +0000,0.107040,-0.503815,-0.894104
2016-05-09 22:10:58 +0000,-0.028580,-0.426926,-0.648544
2016-05-09 22:10:59 +0000,-0.259567,-0.460526,-0.744614
2016-05-09 22:11:00 +0000,-0.050720,-0.307922,-0.742203
2016-05-09 22:11:01 +0000,-0.159241,-0.287155,-0.847290
2016-05-09 22:11:02 +0000,0.035599,-0.342270,-0.623444
2016-05-09 22:11:03 +0000,-0.060669,-0.303314,-0.783401
