TimeStamp,HumanReadableTime,Heading
2016-05-09 22:10:50 +0000,2016-05-09 22:10:50 +0000,265.446472
2016-05-09 22:10:50 +0000,2016-05-09 22:10:50 +0000,264.062561
2016-05-09 22:10:50 +0000,2016-05-09 22:10:50 +0000,265.065308
2016-05-09 22:10:50 +0000,2016-05-09 22:10:50 +0000,272.796875
2016-05-09 22:10:50 +0000,2016-05-09 22:10:50 +0000,246.595963
2016-05-09 22:10:50 +0000,2016-05-09 22:10:50 +0000,250.462906
2016-05-09 22:10:50 +0000,2016-05-09 22:10:50 +0000,252.374847
2016-05-09 22:10:50 +0000,2016-05-09 22:10:50 +0000,250.630051
2016-05-09 22:10:50 +0000,2016-05-09 22:10:50 +0000,249.255219
2016-05-09 22:10:50 +0000,2016-05-09 22:10:50 +0000,246.058075
2016-05-09 22:10:50 +0000,2016-05-09 22:10:51 +0000,244.883484
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,246.655334
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,244.042480
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,242.429459
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,241.342712
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,239.529785
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,237.673920
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,238.713852
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,240.897705
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,239.678864
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,237.914459
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,236.376129
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,237.899414
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,239.025040
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,236.830063
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,237.855133
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,238.990738
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,237.955383
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,236.623352
2016-05-09 22:10:51 +0000,2016-05-09 22:10:51 +0000,232.894958
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,230.953903
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,228.000473
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,225.103668
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,222.961945
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,221.826218
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,219.918610
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,217.804428
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,218.863541
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,215.994125
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,213.988068
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,212.174225
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,211.044556
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,209.943222
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,208.312653
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,207.083740
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,205.837402
2016-05-09 22:10:52 +0000,2016-05-09 22:10:52 +0000,203.441132
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,201.204041
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,198.334137
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,195.400482
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,196.586853
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,197.750122
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,194.383530
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,190.552902
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,188.700226
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,189.745987
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,191.200836
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,193.334015
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,194.499542
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,196.790161
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,199.017746
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,198.005371
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,196.634171
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,198.031189
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,199.730347
2016-05-09 22:10:53 +0000,2016-05-09 22:10:53 +0000,196.870819
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,194.468597
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,195.749237
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,192.654343
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,190.013367
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,188.582657
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,190.363373
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,189.232895
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,187.255798
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,190.468521
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,191.586929
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,192.658905
2016-05-09 22:10:54 +0000,2016-05-09 22:10:54 +0000,191.424515
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,189.467529
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,187.740189
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,186.211090
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,187.292999
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,188.433105
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,186.843704
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,188.836899
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,193.119736
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,191.875397
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,193.745392
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,195.890701
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,194.077103
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,192.505234
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,194.191635
2016-05-09 22:10:55 +0000,2016-05-09 22:10:55 +0000,195.338074
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,192.608444
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,191.482254
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,190.392975
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,189.343674
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,190.384796
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,189.025177
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,190.811813
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,192.259216
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,193.319504
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,191.483856
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,192.539139
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,196.265305
2016-05-09 22:10:56 +0000,2016-05-09 22:10:56 +0000,197.794678
2016-05-09 22:10:57 +0000,2016-05-09 22:10:57 +0000,196.243454
2016-05-09 22:10:57 +0000,2016-05-09 22:10:57 +0000,197.536667
2016-05-09 22:10:57 +0000,2016-05-09 22:10:57 +0000,199.169418
2016-05-09 22:10:57 +0000,2016-05-09 22:10:57 +0000,198.067200
2016-05-09 22:10:57 +0000,2016-05-09 22:10:57 +0000,196.892303
2016-05-09 22:10:57 +0000,2016-05-09 22:10:57 +0000,195.765472
2016-05-09 22:10:57 +0000,2016-05-09 22:10:57 +0000,196.839294
2016-05-09 22:10:57 +0000,2016-05-09 22:10:57 +0000,198.303635
2016-05-09 22:10:57 +0000,2016-05-09 22:10:57 +0000,199.320068
2016-05-09 22:10:57 +0000,2016-05-09 22:10:57 +0000,200.337128
2016-05-09 22:10:57 +0000,2016-05-09 22:10:57 +0000,201.478394
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,199.746796
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,197.446701
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,195.568573
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,199.077972
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,201.617462
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,200.152481
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,199.131729
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,200.186050
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,198.067184
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,199.382812
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,197.205338
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,198.653442
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,200.560852
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,199.105804
2016-05-09 22:10:58 +0000,2016-05-09 22:10:58 +0000,200.424835
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,199.177399
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,195.780243
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,193.912598
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,196.712891
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,198.229736
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,197.190674
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,198.274979
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,196.969254
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,194.885071
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,195.920471
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,197.367493
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,195.012527
2016-05-09 22:10:59 +0000,2016-05-09 22:10:59 +0000,196.222321
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,195.202881
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,194.142349
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,192.534134
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,191.346939
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,192.822784
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,191.587646
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,190.102722
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,191.135056
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,192.519623
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,193.867737
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,197.796082
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,200.522079
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,199.239105
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,201.125504
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,202.521973
2016-05-09 22:11:00 +0000,2016-05-09 22:11:00 +0000,201.511826
2016-05-09 22:11:01 +0000,2016-05-09 22:11:01 +0000,200.177811
2016-05-09 22:11:01 +0000,2016-05-09 22:11:01 +0000,198.577637
2016-05-09 22:11:01 +0000,2016-05-09 22:11:01 +0000,195.727219
2016-05-09 22:11:01 +0000,2016-05-09 22:11:01 +0000,196.811417
2016-05-09 22:11:01 +0000,2016-05-09 22:11:01 +0000,198.312012
2016-05-09 22:11:01 +0000,2016-05-09 22:11:01 +0000,197.247375
2016-05-09 22:11:01 +0000,2016-05-09 22:11:01 +0000,196.045639
2016-05-09 22:11:01 +0000,2016-05-09 22:11:01 +0000,194.855148
2016-05-09 22:11:01 +0000,2016-05-09 22:11:01 +0000,195.867050
2016-05-09 22:11:01 +0000,2016-05-09 22:11:01 +0000,196.936707
2016-05-09 22:11:01 +0000,2016-05-09 22:11:01 +0000,199.853516
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,198.586456
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,197.276749
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,195.394455
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,193.781052
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,192.663727
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,193.889465
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,192.533249
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,193.939072
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,195.733078
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,197.695038
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,202.120041
2016-05-09 22:11:02 +0000,2016-05-09 22:11:02 +0000,203.499557
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,202.416718
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,200.899887
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,199.420670
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,200.774506
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,201.829468
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,199.842667
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,201.225815
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,203.441498
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,204.855637
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,206.721771
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,208.140564
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,209.296173
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,210.397675
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,211.517227
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,213.659851
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,214.992905
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,216.472351
2016-05-09 22:11:03 +0000,2016-05-09 22:11:03 +0000,217.834030
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,219.773697
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,221.235794
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,219.304245
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,217.833237
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,215.801102
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,217.071106
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,215.810898
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,214.691101
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,213.515228
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,215.330566
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,217.021744
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,218.902878
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,216.391983
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,215.291214
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,216.543518
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,219.110794
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,220.644882
2016-05-09 22:11:04 +0000,2016-05-09 22:11:04 +0000,222.887436
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,224.627701
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,226.042526
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,222.928146
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,224.235443
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,225.304688
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,226.721466
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,225.146103
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,223.439438
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,221.297821
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,219.380371
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,222.913910
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,225.330002
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,229.078094
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,230.483765
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,233.851791
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,235.850189
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,238.967163
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,241.466721
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,244.485382
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,245.621368
2016-05-09 22:11:05 +0000,2016-05-09 22:11:05 +0000,246.755890
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,248.075867
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,249.890396
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,253.026184
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,254.031921
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,251.704254
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,249.302307
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,247.097397
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,245.794220
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,244.303864
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,242.827789
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,241.106400
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,243.396439
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,246.410339
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,247.448822
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,249.965271
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,247.899155
2016-05-09 22:11:06 +0000,2016-05-09 22:11:06 +0000,246.132965
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,247.150253
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,248.183777
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,247.024475
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,244.356674
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,242.582214
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,244.493713
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,246.311890
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,247.833710
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,246.408539
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,244.842255
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,246.101212
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,247.910034
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,250.132996
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,251.505096
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,247.627808
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,245.150650
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,247.613647
2016-05-09 22:11:07 +0000,2016-05-09 22:11:07 +0000,250.526428
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,252.352737
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,253.593887
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,255.301239
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,256.963623
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,258.615509
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,255.817444
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,253.505859
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,250.509613
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,248.015045
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,250.885101
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,248.440918
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,246.178986
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,244.843719
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,243.090836
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,241.653931
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,242.980667
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,241.823059
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,242.893387
2016-05-09 22:11:08 +0000,2016-05-09 22:11:08 +0000,240.724289
2016-05-09 22:11:09 +0000,2016-05-09 22:11:09 +0000,239.601105
2016-05-09 22:11:09 +0000,2016-05-09 22:11:09 +0000,240.608276
2016-05-09 22:11:09 +0000,2016-05-09 22:11:09 +0000,242.345856
2016-05-09 22:11:09 +0000,2016-05-09 22:11:09 +0000,240.259186
2016-05-09 22:11:09 +0000,2016-05-09 22:11:09 +0000,238.051453
2016-05-09 22:11:09 +0000,2016-05-09 22:11:09 +0000,235.993378
2016-05-09 22:11:09 +0000,2016-05-09 22:11:09 +0000,234.118225
2016-05-09 22:11:09 +0000,2016-05-09 22:11:09 +0000,232.291321
