Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,ETA
1462831849.999871,42.358884,-71.094070,4.294827,5.000000,251.718750,1.040000,373.991592
1462831850.999871,42.358878,-71.094091,4.451015,5.000000,253.828125,1.040000,471.941899
1462831851.999871,42.358870,-71.094109,3.939022,5.000000,246.796875,1.050000,280.747776
1462831852.999871,42.358861,-71.094128,3.064480,5.000000,240.468750,1.060000,247.785059
1462831853.999871,42.358851,-71.094146,3.456844,5.000000,230.273438,1.080000,256.296994
1462831854.999871,42.358839,-71.094160,3.653316,5.000000,221.132812,1.080000,235.965110
1462831855.999871,42.358824,-71.094172,4.240932,5.000000,213.750000,1.080000,548.819632
1462831856.999870,42.358816,-71.094179,4.760464,5.000000,213.750000,1.090000,820.569273
1462831857.999871,42.358788,-71.094186,5.457638,5.000000,190.546875,1.090000,317.043955
1462831858.999871,42.358766,-71.094197,4.673397,5.000000,197.578125,1.160000,650.694870
1462831859.999870,42.358751,-71.094205,4.598019,5.000000,198.632812,1.160000,307.061835
1462831860.999871,42.358736,-71.094211,4.498135,5.000000,197.578125,1.160000,670.555641
1462831861.999871,42.358721,-71.094216,4.587917,5.000000,197.578125,1.160000,997.861727
1462831862.999871,42.358707,-71.094221,4.903408,5.000000,198.984375,1.170000,253.624583
1462831863.999872,42.358694,-71.094228,4.958858,5.000000,202.148438,1.170000,210.889778
1462831864.999871,42.358684,-71.094236,4.410305,5.000000,206.015625,1.170000,210.642497
1462831865.999870,42.358675,-71.094248,4.058376,5.000000,211.992188,1.170000,195.417822
1462831866.999870,42.358668,-71.094262,4.309811,5.000000,221.484375,1.180000,191.090959
1462831867.996473,42.358660,-71.094271,4.787960,5.000000,221.484375,1.180000,189.170209
1462831868.993077,42.358658,-71.094287,3.718136,5.000000,235.898438,1.160000,336.585009
1462831869.993076,42.358652,-71.094296,4.226284,5.000000,233.789062,1.160000,212.107338
1462831870.993078,42.358647,-71.094307,3.925381,5.000000,236.250000,1.150000,255.144364
1462831871.993077,42.358643,-71.094319,3.855251,5.000000,246.445312,1.150000,201.035518
1462831872.993077,42.358641,-71.094330,3.845119,5.000000,245.039062,1.150000,625.052129
1462831873.993077,42.358638,-71.094341,4.001644,5.000000,242.578125,1.160000,315.181416
1462831874.993077,42.358633,-71.094354,3.744442,5.000000,238.007812,1.160000,293.739398
1462831875.993078,42.358625,-71.094366,3.926266,5.000000,233.789062,1.160000,205.385924
1462831876.993077,42.358617,-71.094373,3.732082,5.000000,226.406250,1.160000,437.647547
1462831877.993077,42.358607,-71.094376,3.509487,5.000000,208.828125,1.160000,211.972189
1462831878.993077,42.358595,-71.094377,3.405941,5.000000,201.093750,1.170000,611.838651
1462831879.993077,42.358581,-71.094381,3.515224,5.000000,197.226562,1.170000,355.343869
1462831880.993076,42.358565,-71.094385,3.095242,5.000000,189.843750,1.170000,202.041977
1462831881.993077,42.358550,-71.094388,2.208248,5.000000,186.328125,1.170000,196.696350
1462831882.993076,42.358535,-71.094389,2.449368,5.000000,182.460938,1.160000,338.342441
1462831883.993077,42.358518,-71.094390,2.941128,5.000000,184.218750,1.160000,233.411129
1462831884.993077,42.358503,-71.094394,3.249020,5.000000,190.546875,1.170000,221.840519
1462831885.993077,42.358491,-71.094400,3.437923,5.000000,191.953125,1.170000,298.979059
1462831886.993077,42.358478,-71.094404,3.477596,5.000000,189.843750,1.170000,188.401582
1462831887.993077,42.358465,-71.094408,4.365627,5.000000,192.656250,1.170000,178.136521
1462831888.993078,42.358454,-71.094411,4.543026,10.000000,192.656250,1.180000,173.372800
1462831889.993077,42.358435,-71.094417,4.035488,5.000000,198.632812,1.190000,187.304914
1462831890.993077,42.358417,-71.094423,3.986263,5.000000,193.359375,1.190000,179.189255
1462831891.993077,42.358401,-71.094427,4.045254,5.000000,189.140625,1.190000,188.532575
1462831892.993076,42.358386,-71.094431,4.031857,5.000000,193.007812,1.190000,164.779134
1462831893.993077,42.358371,-71.094435,4.118130,5.000000,188.789062,1.210000,221.445560
1462831894.993077,42.358355,-71.094438,3.899929,5.000000,187.382812,1.220000,225.099093
1462831895.993078,42.358340,-71.094439,4.242702,5.000000,186.679688,1.220000,164.787861
1462831896.993078,42.358329,-71.094441,4.544399,5.000000,186.679688,1.230000,153.206214
1462831897.993077,42.358309,-71.094449,3.508297,5.000000,191.953125,1.230000,189.265247
1462831898.993078,42.358293,-71.094456,3.898342,5.000000,191.601562,1.260000,274.437606
1462831899.993077,42.358278,-71.094462,3.792965,5.000000,195.468750,1.270000,167.601710
1462831900.536467,42.358278,-71.094462,3.792965,5.000000,195.468750,1.270000,152.937248
1462831900.993077,42.358264,-71.094472,3.480099,5.000000,197.578125,1.270000,389.622705
1462831901.993077,42.358251,-71.094482,3.015163,5.000000,197.226562,1.270000,621.058029
1462831902.993078,42.358238,-71.094490,2.530025,5.000000,198.984375,1.270000,166.878356
1462831903.993076,42.358223,-71.094499,2.979458,5.000000,197.578125,1.270000,379.295703
1462831904.993077,42.358209,-71.094505,3.170284,5.000000,192.656250,1.270000,157.149415
1462831905.993078,42.358194,-71.094507,3.172970,5.000000,189.492188,1.270000,135.991461
1462831906.993076,42.358180,-71.094510,3.092281,5.000000,189.140625,1.270000,135.326963
1462831907.993077,42.358168,-71.094511,2.262295,5.000000,189.492188,1.280000,129.415203
1462831908.993077,42.358154,-71.094512,2.297421,5.000000,186.679688,1.280000,136.922246
1462831909.993077,42.358139,-71.094516,2.861904,5.000000,186.328125,1.280000,128.458828
1462831910.993078,42.358122,-71.094521,2.571102,5.000000,190.898438,1.290000,486.224512
1462831911.993077,42.358107,-71.094527,2.166653,5.000000,193.007812,1.300000,175.250468
1462831912.993076,42.358091,-71.094534,1.997250,5.000000,193.007812,1.300000,151.593088
1462831913.993076,42.358076,-71.094540,1.845760,5.000000,192.304688,1.300000,125.029700
1462831914.993077,42.358062,-71.094545,1.533321,5.000000,194.765625,1.300000,145.835606
1462831915.993077,42.358047,-71.094550,1.899014,5.000000,194.414062,1.300000,198.711259
1462831916.993077,42.358032,-71.094555,2.214138,5.000000,193.710938,1.300000,466.390580
1462831917.993076,42.358019,-71.094559,2.414455,5.000000,193.359375,1.300000,291.285733
1462831918.993077,42.358005,-71.094563,2.505489,5.000000,193.710938,1.310000,766.837694
1462831919.993077,42.357992,-71.094568,2.537228,5.000000,197.226562,1.310000,385.841481
1462831920.993077,42.357979,-71.094573,2.099148,5.000000,200.742188,1.310000,189.544365
1462831921.993076,42.357967,-71.094581,2.346889,5.000000,205.664062,1.310000,190.323716
1462831922.993076,42.357956,-71.094591,2.262386,5.000000,211.289062,1.310000,125.698475
1462831923.993076,42.357944,-71.094601,2.245846,5.000000,212.695312,1.310000,312.557710
1462831924.993076,42.357932,-71.094609,2.626308,5.000000,212.695312,1.300000,469.302417
1462831925.993077,42.357919,-71.094616,3.521328,5.000000,208.476562,1.290000,168.556982
1462831926.993078,42.357908,-71.094621,3.178616,5.000000,201.093750,1.290000,121.978355
1462831927.993076,42.357895,-71.094627,2.734493,5.000000,200.742188,1.290000,130.198339
1462831928.993077,42.357884,-71.094632,3.278713,5.000000,201.445312,1.280000,108.871720
1462831929.993077,42.357872,-71.094640,3.143520,5.000000,203.203125,1.280000,240.028343
1462831930.993077,42.357862,-71.094648,3.094631,5.000000,208.828125,1.280000,260.709410
1462831931.993076,42.357849,-71.094657,2.695339,5.000000,212.343750,1.270000,958.991707
1462831932.993076,42.357837,-71.094665,2.484951,5.000000,211.289062,1.270000,149.915907
1462831933.993078,42.357824,-71.094673,2.453548,5.000000,205.664062,1.270000,240.045661
1462831934.993077,42.357811,-71.094676,2.310909,5.000000,191.953125,1.270000,115.559857
1462831935.993077,42.357798,-71.094675,1.506344,5.000000,191.250000,1.260000,111.802476
1462831936.993077,42.357785,-71.094674,1.126736,5.000000,182.109375,1.270000,100.118610
1462831937.993076,42.357772,-71.094672,1.845791,5.000000,181.757812,1.260000,103.548027
1462831938.993076,42.357760,-71.094673,1.618374,5.000000,189.843750,1.260000,292.330703
1462831939.993076,42.357750,-71.094677,1.208157,5.000000,193.359375,1.260000,319.820154
1462831940.993077,42.357742,-71.094686,1.579281,5.000000,210.585938,1.250000,117.479304
1462831941.993076,42.357733,-71.094698,2.204281,5.000000,212.343750,1.250000,181.774082
1462831942.993077,42.357727,-71.094711,1.583309,5.000000,229.921875,1.240000,133.385240
1462831943.993077,42.357721,-71.094726,1.696804,5.000000,236.250000,1.230000,125.874310
1462831944.993077,42.357715,-71.094741,1.451138,5.000000,243.281250,1.220000,327.471450
1462831945.993076,42.357711,-71.094757,1.476772,5.000000,247.851562,1.210000,117.221360
1462831946.993077,42.357707,-71.094772,2.007870,5.000000,249.960938,1.210000,273.621570
1462831947.993076,42.357703,-71.094786,2.547512,5.000000,250.312500,1.210000,204.968682
1462831948.993077,42.357701,-71.094800,2.913662,5.000000,245.742188,1.210000,121.502072
1462831949.993077,42.357699,-71.094810,3.025051,5.000000,248.554688,1.200000,97.529602
1462831950.993077,42.357697,-71.094820,2.248653,5.000000,245.039062,1.200000,91.877029
1462831951.993077,42.357692,-71.094832,1.496914,5.000000,239.062500,1.190000,89.583207
1462831952.993076,42.357686,-71.094844,2.323818,5.000000,238.007812,1.190000,131.083680
1462831953.993077,42.357678,-71.094857,2.630886,5.000000,236.601562,1.190000,120.118515
1462831954.993078,42.357672,-71.094870,3.084255,5.000000,241.171875,1.200000,144.410789
1462831955.993077,42.357667,-71.094885,3.066280,5.000000,243.984375,1.200000,275.855868
1462831956.993077,42.357663,-71.094900,3.231106,5.000000,245.039062,1.190000,107.140467
1462831957.993077,42.357661,-71.094918,3.329861,5.000000,244.687500,1.190000,113.113536
1462831958.993077,42.357657,-71.094936,3.759212,5.000000,245.039062,1.190000,96.560318
1462831959.993076,42.357654,-71.094955,3.280209,5.000000,246.796875,1.200000,163.980210
1462831960.993077,42.357650,-71.094976,3.277584,5.000000,244.335938,1.210000,272.427884
1462831961.993076,42.357645,-71.094997,3.021145,5.000000,241.523438,1.210000,182.825326
1462831962.993077,42.357639,-71.095015,2.621731,5.000000,239.765625,1.210000,90.455463
1462831963.993076,42.357634,-71.095033,2.086361,5.000000,241.171875,1.200000,343.256912
1462831964.993077,42.357628,-71.095051,2.080288,5.000000,241.171875,1.210000,816.582458
1462831965.993077,42.357622,-71.095068,2.353786,5.000000,241.875000,1.210000,161.017553
1462831966.993076,42.357616,-71.095086,2.009762,5.000000,242.226562,1.210000,101.960772
1462831967.993076,42.357612,-71.095105,1.695004,5.000000,243.632812,1.220000,90.059934
1462831968.993076,42.357607,-71.095119,1.781826,10.000000,243.632812,1.220000,84.613603
1462831969.993077,42.357604,-71.095142,1.542721,5.000000,247.148438,1.230000,98.443884
1462831970.993078,42.357597,-71.095166,1.923183,5.000000,247.851562,1.230000,286.434868
1462831971.993077,42.357588,-71.095188,1.316952,5.000000,244.687500,1.230000,337.241297
1462831972.993078,42.357578,-71.095209,1.811794,5.000000,240.468750,1.240000,79.822562
1462831973.993077,42.357568,-71.095227,1.529507,5.000000,238.007812,1.240000,90.058831
1462831974.993076,42.357556,-71.095243,0.886806,5.000000,230.273438,1.230000,75.701014
1462831975.993077,42.357544,-71.095255,0.948269,5.000000,222.539062,1.230000,104.524195
1462831976.993077,42.357530,-71.095265,1.033871,5.000000,213.750000,1.230000,230.557191
1462831977.993076,42.357516,-71.095274,0.741695,5.000000,211.289062,1.240000,88.284126
1462831978.993077,42.357501,-71.095284,0.715084,5.000000,208.125000,1.240000,75.116118
1462831979.993077,42.357487,-71.095293,0.973690,5.000000,205.312500,1.230000,60.069666
1462831980.993077,42.357474,-71.095301,1.879116,5.000000,203.906250,1.230000,137.080754
1462831981.993077,42.357460,-71.095308,2.214535,5.000000,206.367188,1.250000,74.071381
1462831982.993078,42.357445,-71.095317,2.145565,5.000000,210.585938,1.250000,138.157341
1462831983.993078,42.357431,-71.095327,1.718594,5.000000,209.882812,1.250000,112.403971
1462831984.993077,42.357418,-71.095335,1.650509,5.000000,208.828125,1.260000,52.386859
1462831985.993077,42.357405,-71.095342,1.819515,5.000000,206.367188,1.260000,59.022849
1462831986.993077,42.357392,-71.095348,2.020016,5.000000,204.609375,1.250000,66.011394
1462831987.993076,42.357379,-71.095356,2.531887,5.000000,203.906250,1.250000,236.184380
1462831988.993077,42.357365,-71.095364,3.008266,5.000000,198.984375,1.250000,51.139156
1462831989.993076,42.357351,-71.095371,3.157009,5.000000,196.171875,1.250000,41.330607
1462831990.993077,42.357337,-71.095378,3.101162,5.000000,196.171875,1.250000,38.730535
1462831991.993076,42.357323,-71.095384,3.958157,5.000000,197.929688,1.260000,60.329791
1462831992.993078,42.357311,-71.095390,4.636349,5.000000,196.875000,1.270000,67.016094
1462831993.993077,42.357298,-71.095395,4.275387,5.000000,194.765625,1.270000,60.357074
1462831994.993077,42.357286,-71.095402,3.667782,5.000000,196.171875,1.280000,39.840838
1462831995.993076,42.357272,-71.095410,3.448269,5.000000,196.875000,1.280000,71.355142
1462831996.993076,42.357259,-71.095416,3.346493,5.000000,195.820312,1.270000,35.961949
1462831997.993076,42.357246,-71.095423,2.894955,5.000000,195.468750,1.280000,29.624326
1462831998.993076,42.357233,-71.095433,2.530178,5.000000,199.335938,1.280000,35.705343
1462831999.993076,42.357221,-71.095442,2.153652,5.000000,200.742188,1.280000,38.621654
1462832000.993077,42.357209,-71.095451,2.372219,5.000000,200.742188,1.280000,36.108690
1462832001.993078,42.357199,-71.095457,2.650875,5.000000,200.742188,1.280000,32.055846
