Time,X,Y,Z
2016-05-09 22:10:28 +0000,0.301177,-0.047313,-0.161253
2016-05-09 22:10:29 +0000,-0.044802,-0.138056,0.018826
2016-05-09 22:10:30 +0000,-0.207724,-0.353982,-0.057282
2016-05-09 22:10:31 +0000,1.763063,-0.783351,0.361655
2016-05-09 22:10:32 +0000,-0.431575,-0.303897,-0.307450
2016-05-09 22:10:33 +0000,-0.444952,-0.225576,-0.186720
2016-05-09 22:10:34 +0000,-0.297165,0.080406,-0.192775
2016-05-09 22:10:35 +0000,-0.245447,-0.089669,-0.330616
2016-05-09 22:10:36 +0000,0.035191,0.341077,-0.364507
2016-05-09 22:10:37 +0000,0.324614,-0.050479,-0.197197
2016-05-09 22:10:38 +0000,0.345153,-0.028235,-0.215544
2016-05-09 22:10:39 +0000,0.183791,0.101240,-0.042225
2016-05-09 22:10:40 +0000,-0.079166,0.238898,-0.146302
2016-05-09 22:10:41 +0000,0.381553,0.013431,0.127645
2016-05-09 22:10:42 +0000,0.507432,-0.040909,0.183721
2016-05-09 22:10:43 +0000,0.497941,-0.074490,0.039227
2016-05-09 22:10:44 +0000,0.203244,0.297025,0.299834
2016-05-09 22:10:45 +0000,0.391616,0.264903,0.191718
2016-05-09 22:10:46 +0000,0.100829,0.313510,0.070525
2016-05-09 22:10:47 +0000,0.058024,0.241430,0.311186
2016-05-09 22:10:48 +0000,-0.140382,-0.046443,0.468834
2016-05-09 22:10:49 +0000,-0.364469,-0.252864,0.531212
2016-05-09 22:10:50 +0000,0.264922,0.526653,0.537176
2016-05-09 22:10:51 +0000,0.393838,0.977383,0.736342
2016-05-09 22:10:52 +0000,0.492597,0.459980,0.395675
2016-05-09 22:10:53 +0000,-0.096752,-0.388895,0.250714
2016-05-09 22:10:54 +0000,-0.417234,-0.029125,0.319674
2016-05-09 22:10:55 +0000,-0.276844,-0.008890,0.019658
2016-05-09 22:10:56 +0000,0.005540,0.369603,0.289425
2016-05-09 22:10:57 +0000,-0.286304,-0.052561,0.265670
2016-05-09 22:10:58 +0000,-0.414499,0.346780,0.244336
2016-05-09 22:10:59 +0000,-0.363651,0.115242,0.274046
2016-05-09 22:11:00 +0000,-0.108529,0.482252,-0.017278
2016-05-09 22:11:01 +0000,0.143404,0.294440,0.127536
2016-05-09 22:11:02 +0000,0.130316,0.398461,-0.094116
2016-05-09 22:11:03 +0000,0.200142,-0.154070,-0.565555
2016-05-09 22:11:04 +0000,-0.056865,-0.276437,-0.366364
2016-05-09 22:11:05 +0000,0.144792,-0.052544,-0.620264
2016-05-09 22:11:07 +0000,-0.346249,-0.141584,-0.470920
2016-05-09 22:11:07 +0000,0.031938,-0.029742,-0.645686
2016-05-09 22:11:08 +0000,0.314593,0.155729,-0.131240
2016-05-09 22:11:09 +0000,0.093324,0.242126,-0.335543
2016-05-09 22:11:10 +0000,-0.283597,-0.335208,-0.757560
2016-05-09 22:11:11 +0000,-0.295231,0.038031,-0.525898
2016-05-09 22:11:12 +0000,-0.285674,0.112417,-0.253480
2016-05-09 22:11:13 +0000,0.339552,0.250079,0.067614
2016-05-09 22:11:14 +0000,-0.202464,0.144708,-0.131126
2016-05-09 22:11:16 +0000,-0.020642,0.038045,-0.163298
2016-05-09 22:11:16 +0000,0.241892,0.029079,-0.026102
2016-05-09 22:11:17 +0000,-0.108099,0.018612,-0.174287
2016-05-09 22:11:19 +0000,0.008800,0.210021,0.090930
2016-05-09 22:11:20 +0000,0.175965,0.075113,-0.220683
2016-05-09 22:11:20 +0000,-0.006102,-0.403511,-0.621403
2016-05-09 22:11:22 +0000,0.057515,-0.143209,-0.448460
2016-05-09 22:11:23 +0000,-0.146217,-0.146561,-0.338352
2016-05-09 22:11:23 +0000,0.016263,-0.056186,-0.473630
2016-05-09 22:11:25 +0000,-0.279329,-0.180310,-0.576531
2016-05-09 22:11:26 +0000,-0.096579,0.072597,-0.558624
2016-05-09 22:11:27 +0000,-0.107298,0.033450,-0.234050
2016-05-09 22:11:28 +0000,0.033997,0.314893,-0.505318
2016-05-09 22:11:29 +0000,-0.499372,-0.161831,-0.512404
2016-05-09 22:11:30 +0000,0.435672,0.436627,-0.339542
2016-05-09 22:11:31 +0000,-0.052228,-0.203916,-0.550242
2016-05-09 22:11:32 +0000,-0.971768,-0.665755,-0.790541
2016-05-09 22:11:33 +0000,2.352480,0.576730,1.224318
2016-05-09 22:11:34 +0000,-0.220119,0.794298,0.566632
2016-05-09 22:11:35 +0000,0.277637,-0.116401,0.308447
2016-05-09 22:11:36 +0000,-0.043241,0.392189,0.242866
2016-05-09 22:11:37 +0000,0.509901,0.325724,0.595052
2016-05-09 22:11:38 +0000,-0.455253,-0.539870,-0.045705
2016-05-09 22:11:39 +0000,1.471964,-1.175720,-0.113532
2016-05-09 22:11:40 +0000,0.403832,-0.205037,0.131073
2016-05-09 22:11:41 +0000,0.188042,-0.273762,0.434323
2016-05-09 22:11:42 +0000,0.224452,0.212531,0.529884
2016-05-09 22:11:43 +0000,0.247429,0.466268,0.380751
2016-05-09 22:11:44 +0000,0.107784,0.431661,0.331266
2016-05-09 22:11:45 +0000,0.153114,0.367965,0.313170
2016-05-09 22:11:46 +0000,0.553961,0.543070,0.502506
2016-05-09 22:11:47 +0000,0.220452,0.564691,0.591586
2016-05-09 22:11:48 +0000,0.253383,0.275443,0.103658
2016-05-09 22:11:49 +0000,-0.011221,-0.140941,-0.050945
2016-05-09 22:11:50 +0000,-0.169969,-0.176413,0.045821
2016-05-09 22:11:51 +0000,0.128174,-1.113771,0.264838
2016-05-09 22:11:52 +0000,-0.393810,0.503062,0.141854
2016-05-09 22:11:53 +0000,-0.146920,0.405219,0.561205
2016-05-09 22:11:54 +0000,0.008779,0.140896,0.053246
2016-05-09 22:11:55 +0000,0.251532,0.207345,0.105819
2016-05-09 22:11:56 +0000,0.176362,0.231064,0.286305
2016-05-09 22:11:57 +0000,0.175251,0.502091,0.284548
2016-05-09 22:11:58 +0000,0.039561,0.276148,-0.222671
2016-05-09 22:11:59 +0000,0.049633,0.101940,-0.387068
2016-05-09 22:12:00 +0000,0.307575,-0.028849,-0.196280
2016-05-09 22:12:01 +0000,-0.066895,-0.186860,-0.312396
2016-05-09 22:12:02 +0000,-0.316631,-0.202186,-0.408370
2016-05-09 22:12:03 +0000,-0.096470,0.200767,-0.095096
2016-05-09 22:12:04 +0000,-0.084512,0.019100,0.087661
2016-05-09 22:12:05 +0000,0.361181,0.615199,0.020736
2016-05-09 22:12:06 +0000,0.464877,0.352098,0.227233
2016-05-09 22:12:07 +0000,-1.018692,-1.965171,-0.918605
2016-05-09 22:12:08 +0000,-0.172227,-0.035731,0.112943
2016-05-09 22:12:09 +0000,-0.279290,0.359494,0.281965
2016-05-09 22:12:10 +0000,-0.210524,-0.285360,0.394334
2016-05-09 22:12:11 +0000,-0.103464,-0.289286,0.240262
2016-05-09 22:12:12 +0000,-0.299855,-0.292541,0.651900
2016-05-09 22:12:13 +0000,0.713228,0.648983,0.720206
2016-05-09 22:12:14 +0000,-0.053125,-0.409523,0.395697
2016-05-09 22:12:15 +0000,0.156518,0.712970,0.366778
2016-05-09 22:12:16 +0000,0.051084,0.081551,0.150036
2016-05-09 22:12:17 +0000,-0.030516,0.141066,-0.126888
2016-05-09 22:12:18 +0000,0.046299,0.143970,-0.273275
2016-05-09 22:12:19 +0000,-0.234938,0.438132,-0.371465
2016-05-09 22:12:20 +0000,0.148216,0.489727,-0.058409
2016-05-09 22:12:21 +0000,0.304045,0.370004,0.041447
2016-05-09 22:12:22 +0000,0.322750,0.589083,0.031718
2016-05-09 22:12:23 +0000,0.520949,-0.158447,-0.156401
2016-05-09 22:12:24 +0000,-0.366840,-0.285973,-0.303908
2016-05-09 22:12:25 +0000,-0.223489,-0.016774,-0.545848
2016-05-09 22:12:26 +0000,-0.095635,-0.242369,-0.212177
2016-05-09 22:12:27 +0000,0.073748,-0.359966,-0.289160
2016-05-09 22:12:28 +0000,-0.018522,0.068769,-0.239420
2016-05-09 22:12:29 +0000,-0.528343,0.151969,-0.370315
2016-05-09 22:12:30 +0000,-0.235623,0.372122,0.018903
2016-05-09 22:12:31 +0000,-0.371552,-0.230020,-0.031786
2016-05-09 22:12:32 +0000,-0.417711,-0.715816,-0.583724
2016-05-09 22:12:33 +0000,0.484990,-0.150442,0.140855
