Time,X,Y,Z
2016-05-10 23:48:52 +0000,-23.242050,37.494080,-417.561035
2016-05-10 23:48:53 +0000,-21.160675,38.895721,-419.219330
2016-05-10 23:48:54 +0000,-21.507568,41.348602,-420.214294
2016-05-10 23:48:55 +0000,-22.201355,35.041199,-419.550995
2016-05-10 23:48:56 +0000,-18.732407,39.596542,-421.872620
2016-05-10 23:48:57 +0000,-19.426193,37.494080,-423.199280
2016-05-10 23:48:58 +0000,-18.558960,32.062698,-420.380127
2016-05-10 23:48:59 +0000,-18.038605,29.084183,-413.912750
2016-05-10 23:49:00 +0000,-19.426193,34.340363,-411.922791
2016-05-10 23:49:01 +0000,-18.905853,36.968460,-414.741913
2016-05-10 23:49:02 +0000,-20.466888,39.246140,-412.917786
2016-05-10 23:49:03 +0000,-20.119980,40.998199,-407.279541
2016-05-10 23:49:04 +0000,-20.119980,43.100662,-404.294586
2016-05-10 23:49:05 +0000,-19.079300,43.100662,-405.952881
2016-05-10 23:49:06 +0000,-18.558960,41.874222,-407.445374
2016-05-10 23:49:07 +0000,-18.905853,41.874222,-408.108704
2016-05-10 23:49:08 +0000,-20.640335,40.822998,-410.761963
2016-05-10 23:49:09 +0000,-21.681015,38.019699,-407.113708
2016-05-10 23:49:10 +0000,-20.119980,40.998199,-405.952881
2016-05-10 23:49:11 +0000,-21.681015,39.421341,-406.118713
2016-05-10 23:49:12 +0000,-21.681015,43.275879,-404.128754
2016-05-10 23:49:13 +0000,-24.109299,42.575058,-403.797119
2016-05-10 23:49:14 +0000,-23.068604,43.626282,-404.792084
2016-05-10 23:49:15 +0000,-22.374817,41.523819,-403.465454
2016-05-10 23:49:16 +0000,-21.160675,43.451080,-401.972961
2016-05-10 23:49:17 +0000,-21.854462,45.903961,-404.626251
2016-05-10 23:49:18 +0000,-22.027908,42.925461,-406.118713
2016-05-10 23:49:19 +0000,-22.721710,42.925461,-407.445374
2016-05-10 23:49:20 +0000,-22.201355,42.399841,-409.269501
2016-05-10 23:49:20 +0000,-20.987228,42.224640,-407.113708
2016-05-10 23:49:21 +0000,-19.426193,39.246140,-401.309631
2016-05-10 23:49:22 +0000,-15.783783,43.976700,-384.560760
2016-05-10 23:49:23 +0000,-17.865158,51.335358,-393.515625
2016-05-10 23:49:24 +0000,-18.212051,52.036179,-398.490540
2016-05-10 23:49:25 +0000,-20.119980,50.809738,-398.988037
2016-05-10 23:49:26 +0000,-16.997925,51.160141,-396.666382
2016-05-10 23:49:27 +0000,-17.865158,52.737000,-391.857300
2016-05-10 23:49:28 +0000,-17.518265,55.189880,-396.500549
2016-05-10 23:49:29 +0000,-18.558960,49.933701,-396.500549
2016-05-10 23:49:30 +0000,-20.987228,46.779999,-400.148834
2016-05-10 23:49:31 +0000,-23.588943,43.801498,-399.651337
2016-05-10 23:49:32 +0000,-24.976532,42.750259,-398.656372
2016-05-10 23:49:33 +0000,-27.404800,43.100662,-396.998047
2016-05-10 23:49:34 +0000,-25.670319,41.699020,-396.334717
2016-05-10 23:49:35 +0000,-25.843765,42.224640,-398.490540
2016-05-10 23:49:36 +0000,-23.588943,42.750259,-398.324707
2016-05-10 23:49:37 +0000,-23.588943,43.100662,-396.998047
2016-05-10 23:49:38 +0000,-22.548264,45.903961,-394.344757
2016-05-10 23:49:39 +0000,-20.466888,44.151901,-393.018127
2016-05-10 23:49:40 +0000,-26.364120,40.998199,-391.691467
2016-05-10 23:49:41 +0000,-35.036514,43.100662,-393.018127
2016-05-10 23:49:42 +0000,-34.169281,47.480820,-394.178955
2016-05-10 23:49:43 +0000,-28.445496,46.254379,-396.666382
2016-05-10 23:49:44 +0000,-26.884460,47.480820,-399.485504
2016-05-10 23:49:45 +0000,-24.976532,49.057678,-401.641296
2016-05-10 23:49:46 +0000,-24.803085,47.130402,-404.128754
2016-05-10 23:49:47 +0000,-21.854462,43.100662,-402.967957
2016-05-10 23:49:48 +0000,-21.854462,41.348602,-403.299622
2016-05-10 23:49:49 +0000,-22.548264,42.750259,-406.284546
2016-05-10 23:49:50 +0000,-27.404800,43.801498,-406.284546
2016-05-10 23:49:51 +0000,-31.394104,46.429581,-404.128754
2016-05-10 23:49:52 +0000,-29.139282,46.955200,-403.962921
2016-05-10 23:49:53 +0000,-27.231354,44.677521,-405.455383
2016-05-10 23:49:54 +0000,-24.456192,46.079178,-406.450378
2016-05-10 23:49:55 +0000,-24.282745,46.604797,-410.264465
2016-05-10 23:49:56 +0000,-23.762390,43.976700,-413.746918
2016-05-10 23:49:57 +0000,-22.721710,42.224640,-411.425293
2016-05-10 23:49:58 +0000,-25.843765,41.173401,-406.782043
2016-05-10 23:49:59 +0000,-27.578247,43.275879,-407.445374
2016-05-10 23:50:00 +0000,-24.976532,44.151901,-405.952881
2016-05-10 23:50:01 +0000,-26.017227,45.903961,-410.596130
2016-05-10 23:50:02 +0000,-27.231354,40.472580,-407.777039
2016-05-10 23:50:03 +0000,-26.190674,39.771759,-406.450378
2016-05-10 23:50:04 +0000,-25.149979,38.019699,-404.792084
2016-05-10 23:50:05 +0000,-27.057907,43.451080,-403.299622
2016-05-10 23:50:06 +0000,-25.843765,46.079178,-405.787048
2016-05-10 23:50:07 +0000,-25.323425,44.151901,-406.284546
2016-05-10 23:50:08 +0000,-23.935837,41.699020,-405.952881
2016-05-10 23:50:09 +0000,-24.629639,40.647781,-404.957916
2016-05-10 23:50:10 +0000,-22.374817,42.224640,-405.123718
2016-05-10 23:50:11 +0000,-22.027908,43.275879,-407.113708
2016-05-10 23:50:12 +0000,-23.588943,39.946960,-406.616211
2016-05-10 23:50:13 +0000,-24.282745,44.852737,-404.957916
2016-05-10 23:50:14 +0000,-22.374817,46.079178,-406.118713
2016-05-10 23:50:15 +0000,-17.171371,47.130402,-405.787048
2016-05-10 23:50:16 +0000,-12.835159,46.604797,-407.942871
2016-05-10 23:50:17 +0000,-12.141373,46.254379,-407.279541
2016-05-10 23:50:18 +0000,-15.783783,45.728760,-405.455383
2016-05-10 23:50:19 +0000,-18.038605,43.801498,-405.952881
