Time,X,Y,Z
2016-05-10 14:58:58 +0000,-0.284353,-0.303968,0.006102
2016-05-10 14:58:59 +0000,-0.155757,-0.237188,-0.150930
2016-05-10 14:59:00 +0000,-0.194014,-0.486815,-0.004127
2016-05-10 14:59:01 +0000,0.403874,-0.116442,-0.158059
2016-05-10 14:59:02 +0000,-0.380285,-0.101407,0.124778
2016-05-10 14:59:03 +0000,-0.329975,-0.325296,-1.192664
2016-05-10 14:59:04 +0000,0.276273,0.571890,0.066792
2016-05-10 14:59:05 +0000,0.387055,-0.296624,0.660030
2016-05-10 14:59:06 +0000,0.115239,0.196578,0.665054
2016-05-10 14:59:07 +0000,-0.354387,-0.071894,0.097454
2016-05-10 14:59:08 +0000,-0.822840,0.150361,-0.608194
2016-05-10 14:59:09 +0000,-0.074012,-0.309994,-0.230077
2016-05-10 14:59:10 +0000,0.370996,-0.066420,0.432918
2016-05-10 14:59:11 +0000,-0.004873,-0.246962,0.453342
2016-05-10 14:59:12 +0000,-0.299085,-0.292525,-0.429941
2016-05-10 14:59:13 +0000,-0.119243,-0.107659,0.255901
2016-05-10 14:59:14 +0000,-0.090761,0.341402,-0.112715
2016-05-10 14:59:15 +0000,-0.198833,-0.258094,-0.109926
2016-05-10 14:59:16 +0000,-0.649947,-0.380372,-0.530257
2016-05-10 14:59:17 +0000,-0.252546,-0.139722,-0.227099
2016-05-10 14:59:18 +0000,0.186189,-0.183722,0.064045
2016-05-10 14:59:19 +0000,0.127263,-0.208885,0.096382
2016-05-10 14:59:20 +0000,-0.321990,-0.310538,-0.046372
2016-05-10 14:59:21 +0000,0.084100,-0.415939,-0.125702
2016-05-10 14:59:22 +0000,-0.068656,-0.001111,-0.037870
2016-05-10 14:59:23 +0000,0.068965,0.081222,-0.065062
2016-05-10 14:59:24 +0000,-0.042769,0.227599,-0.132744
2016-05-10 14:59:25 +0000,-0.268967,-0.044234,-0.436476
2016-05-10 14:59:26 +0000,-0.729885,-0.494343,-0.440927
2016-05-10 14:59:27 +0000,-0.054067,-0.103897,-0.192159
2016-05-10 14:59:28 +0000,0.244978,-0.118739,0.130689
2016-05-10 14:59:29 +0000,-0.055738,0.094240,0.127294
2016-05-10 14:59:30 +0000,-0.115093,-0.262210,0.336361
2016-05-10 14:59:31 +0000,-0.217346,0.100833,0.293765
2016-05-10 14:59:32 +0000,0.031695,-0.095692,0.178688
2016-05-10 14:59:33 +0000,0.039277,0.062134,-0.073898
2016-05-10 14:59:34 +0000,-0.039338,0.144780,-0.328556
2016-05-10 14:59:35 +0000,-0.081234,-0.020744,-0.139047
2016-05-10 14:59:36 +0000,0.174904,-0.069050,-0.129286
2016-05-10 14:59:37 +0000,0.118890,-0.066486,-0.072398
2016-05-10 14:59:38 +0000,-0.099739,-0.054165,0.146706
2016-05-10 14:59:39 +0000,0.044215,-0.054793,0.286297
2016-05-10 14:59:40 +0000,0.318960,0.256516,0.453431
2016-05-10 14:59:41 +0000,0.336314,0.236150,0.424838
2016-05-10 14:59:42 +0000,0.205601,-0.006530,0.057230
2016-05-10 14:59:43 +0000,-0.080721,0.052309,-0.173947
2016-05-10 14:59:44 +0000,-0.246849,-0.093173,-0.253509
2016-05-10 14:59:45 +0000,-0.495651,-0.395168,-0.453334
2016-05-10 14:59:46 +0000,-0.157275,-0.150832,-0.277255
2016-05-10 14:59:47 +0000,0.093807,-0.200433,-0.118691
2016-05-10 14:59:48 +0000,0.177170,-0.067254,0.199283
2016-05-10 14:59:49 +0000,0.095722,-0.136887,0.242989
2016-05-10 14:59:50 +0000,0.217728,0.300378,0.472779
2016-05-10 14:59:51 +0000,0.189758,0.386735,0.335569
2016-05-10 14:59:52 +0000,-0.012570,-0.060124,0.064588
2016-05-10 14:59:53 +0000,-0.033136,0.106946,-0.062780
2016-05-10 14:59:54 +0000,-0.006448,0.275700,-0.056788
2016-05-10 14:59:55 +0000,0.093720,-0.182807,-0.195202
2016-05-10 14:59:56 +0000,-0.457613,-0.037381,-0.234112
2016-05-10 14:59:57 +0000,-0.224945,-0.293754,-0.235727
2016-05-10 14:59:58 +0000,0.142890,-0.038392,0.221357
2016-05-10 14:59:59 +0000,0.290307,0.004991,0.257956
2016-05-10 15:00:00 +0000,0.048990,-0.159109,0.236109
2016-05-10 15:00:01 +0000,0.268750,0.579711,0.328298
2016-05-10 15:00:02 +0000,0.191768,0.056033,0.232691
2016-05-10 15:00:03 +0000,-0.057729,-0.074207,0.187459
2016-05-10 15:00:04 +0000,0.129240,0.112629,-0.119698
2016-05-10 15:00:05 +0000,-0.332981,0.218652,-0.144036
2016-05-10 15:00:06 +0000,-0.237856,0.072267,-0.278528
2016-05-10 15:00:07 +0000,-0.811224,-0.123292,-0.369537
2016-05-10 15:00:08 +0000,-0.164857,-0.221909,-0.272189
2016-05-10 15:00:09 +0000,0.221022,-0.176253,0.085661
2016-05-10 15:00:10 +0000,0.070964,-0.246683,0.342424
2016-05-10 15:00:11 +0000,0.030299,0.090308,0.220606
2016-05-10 15:00:12 +0000,-0.242666,0.107043,0.447710
2016-05-10 15:00:13 +0000,-0.067253,-0.003518,0.104612
2016-05-10 15:00:14 +0000,0.028295,0.044854,-0.132524
2016-05-10 15:00:15 +0000,-0.048132,0.211104,-0.045650
2016-05-10 15:00:16 +0000,-0.099854,0.391331,0.277534
2016-05-10 15:00:17 +0000,-0.263901,-0.224604,0.162792
2016-05-10 15:00:18 +0000,-0.106610,-0.181972,0.260089
2016-05-10 15:00:19 +0000,0.230807,0.134668,0.264093
2016-05-10 15:00:20 +0000,0.030315,0.108820,0.305712
2016-05-10 15:00:21 +0000,0.295266,0.500496,0.412349
2016-05-10 15:00:22 +0000,-0.019825,0.146769,0.236219
2016-05-10 15:00:23 +0000,0.141105,0.005135,0.027938
2016-05-10 15:00:24 +0000,-0.064880,-0.033105,-0.256943
2016-05-10 15:00:25 +0000,0.059465,0.219738,0.025570
2016-05-10 15:00:26 +0000,0.060577,0.348217,0.032281
2016-05-10 15:00:27 +0000,-0.293085,-0.133799,-0.131778
2016-05-10 15:00:28 +0000,0.065344,-0.069386,-0.043144
2016-05-10 15:00:29 +0000,0.176332,-0.041862,0.183390
2016-05-10 15:00:30 +0000,-0.076864,-0.132112,0.266876
2016-05-10 15:00:31 +0000,0.231161,-0.393174,0.022483
2016-05-10 15:00:32 +0000,-0.029148,-0.111385,0.195081
2016-05-10 15:00:33 +0000,0.080892,-0.104160,-0.183432
2016-05-10 15:00:34 +0000,-0.052835,0.075040,-0.275696
2016-05-10 15:00:35 +0000,0.030623,0.152023,-0.139677
2016-05-10 15:00:36 +0000,-0.065705,-0.122547,-0.113636
2016-05-10 15:00:37 +0000,-0.159641,-0.156760,-0.004038
2016-05-10 15:00:38 +0000,0.246640,0.054568,0.182174
2016-05-10 15:00:39 +0000,0.043400,-0.207233,0.168951
2016-05-10 15:00:40 +0000,0.335225,0.332210,0.519697
2016-05-10 15:00:41 +0000,0.007774,0.057521,0.233069
2016-05-10 15:00:42 +0000,0.003840,0.036877,-0.048781
2016-05-10 15:00:43 +0000,-0.100910,0.096748,-0.596137
2016-05-10 15:00:44 +0000,0.210752,0.251133,0.006887
2016-05-10 15:00:45 +0000,-0.044056,-0.061166,-0.138794
2016-05-10 15:00:46 +0000,-0.000990,-0.171740,0.234539
2016-05-10 15:00:47 +0000,-0.078347,-0.217947,0.293228
2016-05-10 15:00:48 +0000,-0.166640,-0.224572,0.209438
2016-05-10 15:00:49 +0000,0.077809,0.062869,0.076389
2016-05-10 15:00:50 +0000,-0.114119,0.110518,-0.219839
2016-05-10 15:00:51 +0000,0.286370,0.298236,-0.082651
2016-05-10 15:00:52 +0000,-0.339027,-0.030586,-0.106440
2016-05-10 15:00:53 +0000,0.108276,-0.066136,0.180554
2016-05-10 15:00:54 +0000,0.151094,-0.037682,0.160831
2016-05-10 15:00:55 +0000,-0.051431,0.029891,0.202665
2016-05-10 15:00:56 +0000,-0.118308,-0.010570,-0.235067
2016-05-10 15:00:57 +0000,0.110168,-0.072613,-0.225604
2016-05-10 15:00:58 +0000,-0.115061,0.015686,0.102078
2016-05-10 15:00:59 +0000,0.068123,-0.151249,0.322434
2016-05-10 15:01:00 +0000,-0.174490,-0.009721,0.089753
2016-05-10 15:01:01 +0000,0.022934,0.070636,-0.466370
2016-05-10 15:01:02 +0000,-0.233701,-0.246432,-0.127241
2016-05-10 15:01:03 +0000,-0.022247,0.075285,0.169032
