Time,X,Y,Z
2016-05-04 15:05:30 +0000,101.777100,113.684662,-155.051468
2016-05-04 15:05:31 +0000,93.479141,113.854599,-151.237366
2016-05-04 15:05:32 +0000,95.341949,108.586700,-151.403198
2016-05-04 15:05:33 +0000,94.664566,105.188049,-148.749908
2016-05-04 15:05:34 +0000,92.632401,105.527924,-149.744888
2016-05-04 15:05:35 +0000,93.309784,107.227234,-150.739868
2016-05-04 15:05:36 +0000,92.801743,107.397171,-151.900681
2016-05-04 15:05:37 +0000,96.527374,110.116089,-153.227325
2016-05-04 15:05:38 +0000,97.374100,102.809006,-149.081573
2016-05-04 15:05:39 +0000,95.680634,108.246826,-148.418243
2016-05-04 15:05:40 +0000,95.680634,111.645477,-151.734848
2016-05-04 15:05:41 +0000,96.019333,114.704254,-154.056473
2016-05-04 15:05:42 +0000,97.035400,112.325211,-155.383118
2016-05-04 15:05:43 +0000,94.325867,110.965744,-152.066513
2016-05-04 15:05:44 +0000,94.495209,111.135681,-155.880615
2016-05-04 15:05:45 +0000,97.882141,110.116089,-154.553970
2016-05-04 15:05:46 +0000,99.067566,107.227234,-150.408203
2016-05-04 15:05:47 +0000,102.454483,112.325211,-137.473434
2016-05-04 15:05:48 +0000,100.930374,122.011353,-139.297577
2016-05-04 15:05:49 +0000,100.422333,124.900192,-148.086578
2016-05-04 15:05:50 +0000,97.035400,125.240051,-149.081573
2016-05-04 15:05:51 +0000,99.406250,123.880600,-147.091599
2016-05-04 15:05:52 +0000,98.898209,125.749847,-142.945847
2016-05-04 15:05:53 +0000,99.236908,127.109314,-145.599121
2016-05-04 15:05:54 +0000,97.712799,122.181274,-147.754929
2016-05-04 15:05:56 +0000,95.003250,120.821823,-151.071533
2016-05-04 15:05:57 +0000,94.156525,117.253235,-149.247391
2016-05-04 15:05:58 +0000,91.108292,118.272842,-147.920761
2016-05-04 15:05:59 +0000,92.124359,116.573517,-145.930786
2016-05-04 15:06:00 +0000,91.785675,116.913376,-146.925766
2016-05-04 15:06:01 +0000,93.309784,119.462357,-147.754929
2016-05-04 15:06:02 +0000,95.680634,120.142090,-148.086578
2016-05-04 15:06:03 +0000,94.664566,119.122498,-148.418243
2016-05-04 15:06:04 +0000,96.188675,118.612701,-147.589096
2016-05-04 15:06:05 +0000,93.140442,116.913376,-146.925766
2016-05-04 15:06:06 +0000,88.906784,118.102905,-149.081573
2016-05-04 15:06:07 +0000,90.938934,118.442764,-149.744888
2016-05-04 15:06:08 +0000,92.801743,119.632294,-147.257431
2016-05-04 15:06:09 +0000,92.293716,121.501541,-153.724823
2016-05-04 15:06:10 +0000,93.817825,118.612701,-153.558990
2016-05-04 15:06:11 +0000,95.680634,117.083313,-152.398178
2016-05-04 15:06:12 +0000,94.495209,112.835007,-151.569031
2016-05-04 15:06:13 +0000,94.495209,114.194458,-153.890656
2016-05-04 15:06:14 +0000,93.648483,120.142090,-156.378113
