Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,ETA
1462374517.382366,42.360172,-71.090365,8.036481,126.171465,-1.000000,-1.000000,147.767733
1462374525.068409,42.360199,-71.090248,8.036481,138.292465,-1.000000,-1.000000,147.767733
1462374525.079991,42.360189,-71.090214,8.036481,138.292494,-1.000000,-1.000000,147.767733
1462374525.999972,42.360280,-71.090714,7.980720,200.000000,-1.000000,0.915033,147.767733
1462374526.999972,42.360770,-71.090589,3.800777,30.000000,51.328125,0.330000,314.988846
1462374527.999972,42.360466,-71.090734,3.422024,10.000000,103.007812,0.860000,294.618932
1462374528.999972,42.360487,-71.090701,3.567928,10.000000,103.007812,0.710000,315.717692
1462374529.999972,42.360499,-71.090687,3.311916,10.000000,103.007812,0.710000,315.834164
1462374530.999973,42.360499,-71.090673,3.514187,10.000000,103.007812,0.520000,394.814343
1462374531.999973,42.360503,-71.090662,3.413479,10.000000,103.007812,0.520000,419.355288
1462374532.999972,42.360508,-71.090656,3.549923,10.000000,103.007812,0.490000,443.374477
1462374533.999973,42.360516,-71.090656,3.682980,10.000000,103.007812,0.490000,447.809912
1462374534.999971,42.360522,-71.090652,3.691830,10.000000,103.007812,0.570000,399.570687
1462374535.999973,42.360522,-71.090643,3.711971,10.000000,103.007812,0.570000,390.286520
1462374536.999973,42.360521,-71.090644,2.503902,10.000000,103.007812,0.570000,387.715439
1462374537.999972,42.360516,-71.090649,3.618435,10.000000,103.007812,0.550000,397.707277
1462374538.999972,42.360515,-71.090651,3.645046,10.000000,103.007812,0.540000,405.838678
1462374539.999972,42.360511,-71.090653,3.724636,10.000000,103.007812,0.540000,408.515568
1462374540.999972,42.360506,-71.090654,4.020351,10.000000,103.007812,0.540000,410.388391
1462374541.999973,42.360492,-71.090665,3.829098,10.000000,103.007812,0.570000,398.597022
1462374542.999972,42.360477,-71.090679,2.208889,10.000000,103.007812,0.570000,403.782679
1462374543.999974,42.360463,-71.090692,3.315762,10.000000,103.007812,0.570000,415.381391
1462374544.999973,42.360451,-71.090708,3.467007,10.000000,103.007812,0.550000,442.486428
1462374545.999972,42.360444,-71.090722,3.529598,10.000000,103.007812,0.550000,461.774566
1462374546.999972,42.360434,-71.090734,3.383511,10.000000,103.007812,0.520000,503.222610
1462374547.999973,42.360426,-71.090737,3.370907,10.000000,103.007812,0.490000,550.310585
1462374548.999973,42.360418,-71.090749,3.087978,10.000000,103.007812,0.480000,591.052922
1462374549.999972,42.360414,-71.090762,3.578152,10.000000,103.007812,0.490000,611.808174
1462374550.999973,42.360410,-71.090774,3.630428,10.000000,103.007812,0.500000,627.029910
1462374551.999973,42.360407,-71.090784,3.578976,10.000000,103.007812,0.500000,646.019203
1462374552.999972,42.360408,-71.090785,3.280941,10.000000,103.007812,0.500000,650.405261
1462374553.999973,42.360411,-71.090794,3.301846,10.000000,103.007812,0.480000,675.286654
1462374554.999972,42.360413,-71.090807,2.245632,10.000000,103.007812,0.480000,692.350627
1462374555.999972,42.360410,-71.090814,3.645321,10.000000,103.007812,0.470000,724.602216
1462374556.999971,42.360410,-71.090811,3.860439,10.000000,103.007812,0.460000,741.736320
1462374557.999972,42.360411,-71.090806,3.991573,10.000000,103.007812,0.460000,736.345004
1462374558.999973,42.360414,-71.090805,4.195522,10.000000,103.007812,0.450000,735.805488
1462374559.999972,42.360420,-71.090809,4.235836,10.000000,103.007812,0.450000,726.198715
1462374560.999973,42.360424,-71.090812,4.604092,10.000000,103.007812,0.450000,718.876163
1462374561.999972,42.360427,-71.090816,4.643154,10.000000,103.007812,0.450000,712.926573
1462374562.999973,42.360430,-71.090819,4.504116,10.000000,103.007812,0.440000,720.311059
1462374563.999972,42.360432,-71.090819,4.425381,10.000000,103.007812,0.400000,769.205290
1462374564.999973,42.360434,-71.090817,4.397671,10.000000,103.007812,0.400000,775.907640
1462374565.999973,42.360437,-71.090815,4.363522,10.000000,103.007812,0.390000,780.521101
1462374566.999973,42.360441,-71.090812,4.306149,30.000000,103.007812,0.390000,769.281039
1462374567.999973,42.360445,-71.090809,4.310696,30.000000,103.007812,0.400000,739.989300
1462374573.999973,42.360462,-71.090781,4.318233,50.000000,103.007812,0.470000,594.571989
1462374574.999972,42.360457,-71.090795,4.217587,50.000000,103.007812,0.470000,582.179688
1462374575.999973,42.360454,-71.090804,4.162533,50.000000,103.007812,0.470000,591.866107
1462374576.999972,42.360454,-71.090801,4.212368,50.000000,103.007812,0.470000,591.276574
1462374577.999973,42.360455,-71.090801,4.176418,30.000000,103.007812,0.470000,589.348018
1462374578.999972,42.360471,-71.090809,4.189480,30.000000,103.007812,0.470000,569.544147
1462374579.999974,42.360493,-71.090827,4.175442,30.000000,103.007812,0.460000,551.713638
1462374580.999972,42.360526,-71.090865,4.265621,30.000000,103.007812,0.460000,524.232458
1462374581.952912,42.360526,-71.090865,4.265621,30.000000,103.007812,0.460000,520.575244
1462374581.999973,42.360544,-71.090892,4.305538,10.000000,103.007812,0.460000,509.552002
1462374582.999973,42.360556,-71.090902,4.481564,10.000000,103.007812,0.470000,489.984790
