Time,Heading
2016-05-04 15:07:12 +0000,56.207284
2016-05-04 15:07:13 +0000,75.743479
2016-05-04 15:07:14 +0000,32.909378
2016-05-04 15:07:15 +0000,36.477469
2016-05-04 15:07:16 +0000,36.927445
2016-05-04 15:07:17 +0000,65.654681
2016-05-04 15:07:18 +0000,101.031447
2016-05-04 15:07:19 +0000,123.331961
2016-05-04 15:07:20 +0000,99.157634
2016-05-04 15:07:21 +0000,90.068775
2016-05-04 15:07:22 +0000,105.103042
2016-05-04 15:07:23 +0000,106.678814
2016-05-04 15:07:24 +0000,93.546314
2016-05-04 15:07:25 +0000,81.266072
2016-05-04 15:07:26 +0000,69.891649
2016-05-04 15:07:27 +0000,92.252488
2016-05-04 15:07:28 +0000,99.033325
2016-05-04 15:07:29 +0000,83.952714
2016-05-04 15:07:30 +0000,89.559685
2016-05-04 15:07:31 +0000,86.734729
2016-05-04 15:07:32 +0000,87.905385
2016-05-04 15:07:33 +0000,96.672357
2016-05-04 15:07:34 +0000,113.859136
2016-05-04 15:07:35 +0000,102.876342
2016-05-04 15:07:36 +0000,98.727544
2016-05-04 15:07:37 +0000,107.573417
2016-05-04 15:07:38 +0000,109.020907
2016-05-04 15:07:39 +0000,111.167209
2016-05-04 15:07:40 +0000,98.893573
2016-05-04 15:07:41 +0000,93.345499
2016-05-04 15:07:42 +0000,98.185630
2016-05-04 15:07:43 +0000,100.924430
2016-05-04 15:07:44 +0000,99.530192
2016-05-04 15:07:45 +0000,44.855713
2016-05-04 15:07:46 +0000,358.454794
2016-05-04 15:07:47 +0000,331.942024
2016-05-04 15:07:48 +0000,34.489151
2016-05-04 15:07:49 +0000,102.641509
2016-05-04 15:07:50 +0000,118.435596
2016-05-04 15:07:51 +0000,106.140533
2016-05-04 15:07:52 +0000,119.778768
2016-05-04 15:07:53 +0000,119.023668
2016-05-04 15:07:54 +0000,156.576282
2016-05-04 15:07:55 +0000,187.453839
2016-05-04 15:07:56 +0000,193.879725
2016-05-04 15:07:57 +0000,193.073569
2016-05-04 15:07:58 +0000,191.881787
2016-05-04 15:07:59 +0000,186.411129
2016-05-04 15:08:00 +0000,171.429419
2016-05-04 15:08:01 +0000,96.096829
2016-05-04 15:08:02 +0000,74.154750
2016-05-04 15:08:03 +0000,72.888806
2016-05-04 15:08:04 +0000,69.698156
2016-05-04 15:08:05 +0000,67.589730
2016-05-04 15:08:06 +0000,61.830160
2016-05-04 15:08:07 +0000,61.676181
2016-05-04 15:08:08 +0000,71.939584
2016-05-04 15:08:09 +0000,85.507483
2016-05-04 15:08:10 +0000,95.997345
2016-05-04 15:08:11 +0000,99.627462
2016-05-04 15:08:12 +0000,116.075603
2016-05-04 15:08:13 +0000,121.942726
2016-05-04 15:08:14 +0000,110.798699
2016-05-04 15:08:15 +0000,104.556803
2016-05-04 15:08:16 +0000,87.495856
2016-05-04 15:08:17 +0000,79.965651
2016-05-04 15:08:18 +0000,84.723184
2016-05-04 15:08:19 +0000,127.483713
2016-05-04 15:08:20 +0000,118.613083
2016-05-04 15:08:21 +0000,73.757851
2016-05-04 15:08:22 +0000,63.102359
2016-05-04 15:08:23 +0000,39.822502
2016-05-04 15:08:24 +0000,335.348449
2016-05-04 15:08:25 +0000,274.891958
2016-05-04 15:08:26 +0000,240.406308
2016-05-04 15:08:27 +0000,237.823734
2016-05-04 15:08:28 +0000,238.168276
2016-05-04 15:08:29 +0000,237.293988
2016-05-04 15:08:30 +0000,235.434009
2016-05-04 15:08:31 +0000,232.752958
2016-05-04 15:08:32 +0000,232.885951
2016-05-04 15:08:33 +0000,282.334076
2016-05-04 15:08:34 +0000,278.565973
2016-05-04 15:08:35 +0000,300.383729
2016-05-04 15:08:36 +0000,299.895814
2016-05-04 15:08:37 +0000,304.703279
2016-05-04 15:08:38 +0000,306.433581
2016-05-04 15:08:39 +0000,303.236831
2016-05-04 15:08:40 +0000,311.038269
2016-05-04 15:08:41 +0000,314.651398
2016-05-04 15:08:42 +0000,312.230032
2016-05-04 15:08:43 +0000,319.485320
2016-05-04 15:08:44 +0000,323.947546
2016-05-04 15:08:45 +0000,335.628417
2016-05-04 15:08:46 +0000,1.732628
2016-05-04 15:08:47 +0000,7.197578
2016-05-04 15:08:48 +0000,39.081788
2016-05-04 15:08:49 +0000,48.796683
2016-05-04 15:08:50 +0000,82.635739
2016-05-04 15:08:51 +0000,87.266435
2016-05-04 15:08:52 +0000,84.091086
2016-05-04 15:08:53 +0000,84.946377
2016-05-04 15:08:54 +0000,82.770556
2016-05-04 15:08:55 +0000,97.158132
2016-05-04 15:08:56 +0000,53.961609
2016-05-04 15:08:57 +0000,51.305143
2016-05-04 15:08:58 +0000,48.015970
2016-05-04 15:08:59 +0000,45.945776
2016-05-04 15:09:00 +0000,35.284480
2016-05-04 15:09:01 +0000,30.966491
2016-05-04 15:09:02 +0000,31.572506
2016-05-04 15:09:03 +0000,34.976326
2016-05-04 15:09:04 +0000,34.900251
2016-05-04 15:09:05 +0000,351.329801
2016-05-04 15:09:06 +0000,353.357173
2016-05-04 15:09:07 +0000,350.648405
2016-05-04 15:09:08 +0000,349.041637
2016-05-04 15:09:09 +0000,341.650820
2016-05-04 15:09:10 +0000,330.385461
2016-05-04 15:09:11 +0000,318.833149
2016-05-04 15:09:12 +0000,308.430324
2016-05-04 15:09:13 +0000,313.587319
2016-05-04 15:09:14 +0000,317.197097
2016-05-04 15:09:15 +0000,321.603518
2016-05-04 15:09:16 +0000,322.481517
2016-05-04 15:09:17 +0000,310.083256
2016-05-04 15:09:18 +0000,306.272439
2016-05-04 15:09:19 +0000,304.384593
2016-05-04 15:09:20 +0000,303.449774
2016-05-04 15:09:21 +0000,318.832908
2016-05-04 15:09:22 +0000,319.836286
2016-05-04 15:09:23 +0000,318.622770
2016-05-04 15:09:24 +0000,310.545563
2016-05-04 15:09:25 +0000,302.959558
2016-05-04 15:09:26 +0000,296.085766
2016-05-04 15:09:27 +0000,286.493955
2016-05-04 15:09:28 +0000,287.264226
2016-05-04 15:09:29 +0000,283.942960
2016-05-04 15:09:30 +0000,281.427013
2016-05-04 15:09:31 +0000,283.513927
2016-05-04 15:09:32 +0000,293.293609
2016-05-04 15:09:33 +0000,295.130045
2016-05-04 15:09:34 +0000,295.366777
2016-05-04 15:09:35 +0000,298.803182
2016-05-04 15:09:36 +0000,288.882695
2016-05-04 15:09:37 +0000,292.040469
2016-05-04 15:09:38 +0000,298.218560
2016-05-04 15:09:39 +0000,298.747724
2016-05-04 15:09:40 +0000,307.772137
2016-05-04 15:09:41 +0000,311.409204
2016-05-04 15:09:42 +0000,312.625148
2016-05-04 15:09:43 +0000,307.900688
2016-05-04 15:09:44 +0000,281.902986
2016-05-04 15:09:45 +0000,266.972824
2016-05-04 15:09:46 +0000,251.574131
