TimeStamp,Heading,Accuracy
2016-05-11 00:35:03 +0000,63.049828,25.000000
2016-05-11 00:35:04 +0000,68.385757,25.000000
2016-05-11 00:35:04 +0000,73.671295,25.000000
2016-05-11 00:35:05 +0000,68.591446,25.000000
2016-05-11 00:35:06 +0000,74.361031,25.000000
2016-05-11 00:35:08 +0000,79.445732,25.000000
2016-05-11 00:35:09 +0000,73.685905,25.000000
2016-05-11 00:35:09 +0000,79.306213,25.000000
2016-05-11 00:35:10 +0000,73.137962,25.000000
2016-05-11 00:35:11 +0000,78.487366,25.000000
2016-05-11 00:35:12 +0000,84.442970,25.000000
2016-05-11 00:35:12 +0000,89.481361,25.000000
2016-05-11 00:35:13 +0000,94.642921,25.000000
2016-05-11 00:35:13 +0000,99.800217,25.000000
2016-05-11 00:35:14 +0000,94.713707,25.000000
2016-05-11 00:35:15 +0000,88.370483,25.000000
2016-05-11 00:35:16 +0000,94.256439,25.000000
2016-05-11 00:35:17 +0000,88.710075,25.000000
2016-05-11 00:35:17 +0000,94.234459,25.000000
2016-05-11 00:35:18 +0000,88.768562,25.000000
2016-05-11 00:35:19 +0000,94.983070,25.000000
2016-05-11 00:35:19 +0000,88.120071,25.000000
2016-05-11 00:35:20 +0000,82.698753,25.000000
2016-05-11 00:35:21 +0000,88.557198,25.000000
2016-05-11 00:35:22 +0000,93.955994,25.000000
2016-05-11 00:35:23 +0000,88.587204,25.000000
2016-05-11 00:35:23 +0000,83.020073,25.000000
2016-05-11 00:35:25 +0000,88.096024,25.000000
2016-05-11 00:35:26 +0000,82.539459,25.000000
2016-05-11 00:35:27 +0000,88.222984,25.000000
2016-05-11 00:35:29 +0000,82.824051,25.000000
2016-05-11 00:35:29 +0000,77.196724,25.000000
2016-05-11 00:35:30 +0000,82.276878,25.000000
2016-05-11 00:35:33 +0000,87.489769,25.000000
2016-05-11 00:35:33 +0000,92.748383,25.000000
2016-05-11 00:35:34 +0000,97.836800,25.000000
2016-05-11 00:35:35 +0000,91.920776,25.000000
2016-05-11 00:35:35 +0000,86.518227,25.000000
2016-05-11 00:35:35 +0000,80.085876,25.000000
2016-05-11 00:35:35 +0000,74.945053,25.000000
2016-05-11 00:35:36 +0000,69.595230,25.000000
2016-05-11 00:35:36 +0000,64.179825,25.000000
2016-05-11 00:35:36 +0000,58.990730,25.000000
2016-05-11 00:35:38 +0000,53.351135,25.000000
2016-05-11 00:35:41 +0000,58.683903,25.000000
2016-05-11 00:35:42 +0000,63.987213,25.000000
2016-05-11 00:35:42 +0000,70.272522,25.000000
2016-05-11 00:35:42 +0000,75.951332,25.000000
2016-05-11 00:35:43 +0000,81.422035,25.000000
2016-05-11 00:35:44 +0000,87.672943,25.000000
2016-05-11 00:35:45 +0000,82.494492,25.000000
2016-05-11 00:35:48 +0000,77.223389,25.000000
2016-05-11 00:35:50 +0000,82.742500,25.000000
2016-05-11 00:35:50 +0000,87.750816,25.000000
2016-05-11 00:35:51 +0000,82.610291,25.000000
2016-05-11 00:35:52 +0000,77.603905,25.000000
2016-05-11 00:35:53 +0000,72.464836,25.000000
2016-05-11 00:35:54 +0000,67.377876,25.000000
2016-05-11 00:35:55 +0000,72.688637,25.000000
2016-05-11 00:35:56 +0000,78.115265,25.000000
2016-05-11 00:35:57 +0000,83.820786,25.000000
2016-05-11 00:35:59 +0000,78.509102,25.000000
2016-05-11 00:36:01 +0000,73.502380,25.000000
2016-05-11 00:36:03 +0000,78.750259,25.000000
2016-05-11 00:36:03 +0000,72.892845,25.000000
2016-05-11 00:36:04 +0000,67.758064,25.000000
2016-05-11 00:36:04 +0000,73.014374,25.000000
2016-05-11 00:36:05 +0000,78.153656,25.000000
2016-05-11 00:36:05 +0000,83.655487,25.000000
2016-05-11 00:36:08 +0000,77.734116,25.000000
2016-05-11 00:36:10 +0000,82.910828,25.000000
2016-05-11 00:36:10 +0000,90.271721,25.000000
2016-05-11 00:36:13 +0000,85.138443,25.000000
2016-05-11 00:36:14 +0000,79.435219,25.000000
2016-05-11 00:36:15 +0000,84.674988,25.000000
2016-05-11 00:36:16 +0000,89.885834,25.000000
2016-05-11 00:36:17 +0000,84.789825,25.000000
2016-05-11 00:36:19 +0000,90.218231,25.000000
2016-05-11 00:36:20 +0000,84.395851,25.000000
2016-05-11 00:36:21 +0000,78.467529,25.000000
2016-05-11 00:36:23 +0000,73.128189,25.000000
2016-05-11 00:36:23 +0000,67.350327,25.000000
2016-05-11 00:36:23 +0000,62.235645,25.000000
2016-05-11 00:36:23 +0000,67.717911,25.000000
2016-05-11 00:36:24 +0000,62.577862,25.000000
2016-05-11 00:36:24 +0000,57.472218,25.000000
2016-05-11 00:36:24 +0000,62.890995,25.000000
2016-05-11 00:36:25 +0000,68.029305,25.000000
2016-05-11 00:36:25 +0000,73.457909,25.000000
2016-05-11 00:36:26 +0000,79.128479,25.000000
2016-05-11 00:36:27 +0000,84.173576,25.000000
2016-05-11 00:36:29 +0000,79.128357,25.000000
2016-05-11 00:36:29 +0000,74.084358,25.000000
2016-05-11 00:36:29 +0000,80.233032,25.000000
2016-05-11 00:36:30 +0000,74.790779,25.000000
2016-05-11 00:36:30 +0000,80.124039,25.000000
2016-05-11 00:36:31 +0000,86.402267,25.000000
2016-05-11 00:36:32 +0000,80.692719,25.000000
2016-05-11 00:36:33 +0000,75.503120,25.000000
2016-05-11 00:36:36 +0000,80.754639,25.000000
2016-05-11 00:36:37 +0000,85.887993,25.000000
2016-05-11 00:36:37 +0000,91.551620,25.000000
2016-05-11 00:36:37 +0000,97.364487,25.000000
2016-05-11 00:36:37 +0000,102.394356,25.000000
2016-05-11 00:36:37 +0000,109.383179,25.000000
2016-05-11 00:36:38 +0000,116.366806,25.000000
2016-05-11 00:36:38 +0000,122.076462,25.000000
2016-05-11 00:36:38 +0000,127.816757,25.000000
2016-05-11 00:36:38 +0000,135.245514,25.000000
2016-05-11 00:36:38 +0000,141.377228,25.000000
2016-05-11 00:36:38 +0000,147.573135,25.000000
2016-05-11 00:36:38 +0000,153.993011,25.000000
2016-05-11 00:36:38 +0000,159.101562,25.000000
2016-05-11 00:36:38 +0000,166.763763,25.000000
2016-05-11 00:36:39 +0000,161.655823,25.000000
2016-05-11 00:36:39 +0000,166.915375,25.000000
2016-05-11 00:36:43 +0000,161.459335,25.000000
2016-05-11 00:36:43 +0000,156.443390,25.000000
2016-05-11 00:36:44 +0000,162.067322,25.000000
2016-05-11 00:36:45 +0000,167.348053,25.000000
2016-05-11 00:36:45 +0000,173.031036,25.000000
2016-05-11 00:36:45 +0000,167.673981,25.000000
2016-05-11 00:36:46 +0000,172.906525,25.000000
2016-05-11 00:36:46 +0000,167.850403,25.000000
2016-05-11 00:36:46 +0000,172.936890,25.000000
2016-05-11 00:36:48 +0000,177.981384,25.000000
2016-05-11 00:36:49 +0000,172.920410,25.000000
2016-05-11 00:36:51 +0000,177.990479,25.000000
2016-05-11 00:36:51 +0000,172.624939,25.000000
2016-05-11 00:36:51 +0000,167.399429,25.000000
2016-05-11 00:36:52 +0000,172.842911,25.000000
2016-05-11 00:36:54 +0000,167.500153,25.000000
2016-05-11 00:36:54 +0000,172.624298,25.000000
2016-05-11 00:36:56 +0000,167.616776,25.000000
2016-05-11 00:36:57 +0000,173.519348,25.000000
2016-05-11 00:36:58 +0000,168.282394,25.000000
2016-05-11 00:36:59 +0000,173.497742,25.000000
2016-05-11 00:37:00 +0000,167.698044,25.000000
2016-05-11 00:37:00 +0000,172.867264,25.000000
2016-05-11 00:37:03 +0000,178.119156,25.000000
2016-05-11 00:37:03 +0000,172.911438,25.000000
2016-05-11 00:37:06 +0000,167.623199,25.000000
2016-05-11 00:37:09 +0000,173.101807,25.000000
2016-05-11 00:37:09 +0000,166.831055,25.000000
2016-05-11 00:37:10 +0000,171.980087,25.000000
2016-05-11 00:37:11 +0000,166.801682,25.000000
2016-05-11 00:37:12 +0000,161.617172,25.000000
2016-05-11 00:37:12 +0000,166.845444,25.000000
2016-05-11 00:37:13 +0000,172.677292,25.000000
