Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,ETA,Type,Outside
2016-05-11 00:36:15 +0000,42.359300,-71.091971,2.532619,10.000000,68.379420,1.289708,35.619097,Est,0
2016-05-11 00:36:18 +0000,42.359308,-71.091899,2.532619,10.000000,71.748172,1.289084,56.437511,Est,0
2016-05-11 00:36:20 +0000,42.359315,-71.091829,2.532619,10.000000,72.189526,1.289366,35.011938,Est,0
2016-05-11 00:36:23 +0000,42.359326,-71.091761,2.532619,10.000000,63.728358,1.289468,58.538000,Est,0
2016-05-11 00:36:25 +0000,42.359343,-71.091685,2.532619,10.000000,55.256249,1.290801,37.276348,Est,0
2016-05-11 00:36:28 +0000,42.359353,-71.091615,2.532619,10.000000,65.182970,1.291718,76.425229,Est,0
2016-05-11 00:36:31 +0000,42.359364,-71.091544,2.532619,10.000000,64.366345,1.293927,113.116968,Est,0
2016-05-11 00:36:33 +0000,42.359374,-71.091472,2.532619,10.000000,67.538512,1.293932,79.009151,Est,0
2016-05-11 00:36:36 +0000,42.359389,-71.091373,2.532619,10.000000,64.520816,1.293932,48.805296,Est,0
2016-05-11 00:36:38 +0000,42.359370,-71.091322,2.532619,10.000000,139.367324,1.294561,40.064425,Est,0
2016-05-11 00:36:41 +0000,42.359346,-71.091279,2.532619,10.000000,149.888029,1.294561,68.242116,Est,0
2016-05-11 00:36:43 +0000,42.359316,-71.091224,2.532619,10.000000,148.673682,1.294561,126.195051,Est,0
2016-05-11 00:36:46 +0000,42.359294,-71.091191,2.532619,10.000000,154.114872,1.293353,198.392648,Est,0
2016-05-11 00:36:48 +0000,42.359271,-71.091166,2.532619,10.000000,160.520052,1.293147,71.292216,Est,0
2016-05-11 00:36:51 +0000,42.359248,-71.091142,2.532619,10.000000,161.855355,1.292291,99.263362,Est,0
2016-05-11 00:36:53 +0000,42.359230,-71.091119,2.532619,10.000000,157.831349,1.288074,90.993552,Est,0
2016-05-11 00:36:56 +0000,42.359207,-71.091087,2.532619,10.000000,155.380900,1.286627,125.020759,Est,0
2016-05-11 00:36:58 +0000,42.359439,-71.091859,4.078121,10.000000,154.687500,1.080000,120.972459,GPS,1
2016-05-11 00:36:59 +0000,42.359418,-71.091827,3.849117,10.000000,154.687500,1.080000,141.182089,GPS,1
2016-05-11 00:37:00 +0000,42.359401,-71.091803,3.785000,5.000000,155.039062,0.830000,158.789554,GPS,1
2016-05-11 00:37:01 +0000,42.359385,-71.091789,3.594723,5.000000,155.390625,0.830000,101.435363,GPS,1
2016-05-11 00:37:02 +0000,42.359370,-71.091777,3.558651,5.000000,155.390625,1.010000,71.683046,GPS,1
2016-05-11 00:37:03 +0000,42.359356,-71.091767,3.727535,5.000000,155.390625,1.050000,57.961966,GPS,1
2016-05-11 00:37:04 +0000,42.359343,-71.091759,3.866512,5.000000,155.390625,1.050000,50.899390,GPS,1
2016-05-11 00:37:05 +0000,42.359331,-71.091753,3.996426,5.000000,155.390625,1.000000,47.725309,GPS,1
2016-05-11 00:37:06 +0000,42.359315,-71.091743,4.269558,5.000000,170.156250,1.000000,76.196409,GPS,1
2016-05-11 00:37:07 +0000,42.359300,-71.091733,4.337917,5.000000,166.289062,1.170000,46.292886,GPS,1
2016-05-11 00:37:08 +0000,42.359286,-71.091720,4.538326,10.000000,157.148438,1.200000,48.077781,GPS,1
2016-05-11 00:37:09 +0000,42.359272,-71.091707,4.648708,10.000000,156.796875,1.200000,38.461644,GPS,1
2016-05-11 00:37:10 +0000,42.359261,-71.091697,4.482113,10.000000,161.718750,1.200000,27.150789,GPS,1
2016-05-11 00:37:11 +0000,42.359253,-71.091691,4.337368,10.000000,171.210938,0.830000,27.403894,GPS,1
2016-05-11 00:37:12 +0000,42.359242,-71.091684,4.534725,10.000000,172.617188,1.150000,34.596544,GPS,1
2016-05-11 00:37:13 +0000,42.359237,-71.091686,4.145016,10.000000,165.585938,1.150000,25.259634,GPS,1
