Time,X,Y,Z
2016-05-11 00:51:06 +0000,-0.013799,-0.012259,0.081708
2016-05-11 00:51:07 +0000,-0.162037,-0.154643,0.187328
2016-05-11 00:51:08 +0000,-0.615135,0.105808,-0.127866
2016-05-11 00:51:09 +0000,0.059238,-0.101353,-0.067737
2016-05-11 00:51:10 +0000,0.102788,-0.055298,0.025295
2016-05-11 00:51:11 +0000,-0.082192,0.022623,0.025855
2016-05-11 00:51:12 +0000,-0.077855,-0.013531,0.016237
2016-05-11 00:51:13 +0000,-0.029854,-0.025386,0.003905
2016-05-11 00:51:14 +0000,-0.087690,-0.008680,0.122480
2016-05-11 00:51:15 +0000,-0.321444,-0.124928,-0.074611
2016-05-11 00:51:16 +0000,0.119363,-0.155305,-0.202332
2016-05-11 00:51:17 +0000,0.024003,-0.113358,-0.142530
2016-05-11 00:51:18 +0000,0.188621,-0.080250,-0.036681
2016-05-11 00:51:19 +0000,0.158018,-0.175399,0.021268
2016-05-11 00:51:20 +0000,-0.245531,-0.102380,-0.189725
2016-05-11 00:51:21 +0000,0.240344,0.190016,0.101645
2016-05-11 00:51:22 +0000,0.190896,0.321583,0.069606
2016-05-11 00:51:23 +0000,0.106526,0.121212,0.081061
2016-05-11 00:51:24 +0000,0.050726,0.104232,-0.135352
2016-05-11 00:51:25 +0000,0.066306,0.169738,-0.185012
2016-05-11 00:51:26 +0000,-0.060691,0.069201,0.011291
2016-05-11 00:51:27 +0000,-0.066535,-0.011602,-0.207996
2016-05-11 00:51:28 +0000,0.024118,-0.063029,-0.062659
2016-05-11 00:51:29 +0000,0.105007,-0.043661,0.018966
2016-05-11 00:51:30 +0000,-0.062352,0.028645,-0.029230
2016-05-11 00:51:31 +0000,-0.040088,-0.022949,0.056976
2016-05-11 00:51:32 +0000,-0.035495,-0.005519,-0.053514
2016-05-11 00:51:33 +0000,0.080607,0.144940,-0.055222
2016-05-11 00:51:34 +0000,0.138073,0.121428,-0.060050
2016-05-11 00:51:35 +0000,0.048739,0.075370,0.020854
2016-05-11 00:51:36 +0000,-0.150043,-0.025570,-0.080173
