TimeStamp,Heading,Accuracy
2016-05-10 22:41:11 +0000,84.478867,25.000000
2016-05-10 22:41:13 +0000,90.111267,25.000000
2016-05-10 22:41:14 +0000,95.951744,25.000000
2016-05-10 22:41:14 +0000,101.197357,25.000000
2016-05-10 22:41:16 +0000,95.560440,25.000000
2016-05-10 22:41:16 +0000,88.024467,25.000000
2016-05-10 22:41:16 +0000,82.418579,25.000000
2016-05-10 22:41:16 +0000,76.496002,25.000000
2016-05-10 22:41:16 +0000,70.880936,25.000000
2016-05-10 22:41:16 +0000,101.128159,26.000000
2016-05-10 22:41:16 +0000,106.979149,26.000000
2016-05-10 22:41:17 +0000,64.164337,26.000000
2016-05-10 22:41:17 +0000,59.158455,25.000000
2016-05-10 22:41:18 +0000,54.044144,25.000000
2016-05-10 22:41:18 +0000,59.514740,25.000000
2016-05-10 22:41:19 +0000,54.107979,25.000000
2016-05-10 22:41:19 +0000,49.091354,25.000000
2016-05-10 22:41:22 +0000,54.420727,25.000000
2016-05-10 22:41:22 +0000,59.517464,25.000000
2016-05-10 22:41:23 +0000,64.770912,25.000000
2016-05-10 22:41:23 +0000,70.060936,25.000000
2016-05-10 22:41:24 +0000,76.284126,25.000000
2016-05-10 22:41:24 +0000,82.022171,25.000000
2016-05-10 22:41:25 +0000,87.176674,25.000000
2016-05-10 22:41:27 +0000,81.482971,25.000000
2016-05-10 22:41:30 +0000,75.801704,25.000000
2016-05-10 22:41:31 +0000,81.524086,25.000000
2016-05-10 22:41:32 +0000,87.160324,25.000000
2016-05-10 22:41:33 +0000,92.611458,25.000000
2016-05-10 22:41:33 +0000,87.019379,25.000000
2016-05-10 22:41:33 +0000,81.568321,25.000000
2016-05-10 22:41:34 +0000,76.498138,25.000000
2016-05-10 22:41:35 +0000,71.435715,25.000000
2016-05-10 22:41:36 +0000,66.060471,25.000000
2016-05-10 22:41:38 +0000,71.402107,25.000000
2016-05-10 22:41:39 +0000,76.449890,25.000000
2016-05-10 22:41:39 +0000,81.908096,25.000000
2016-05-10 22:41:41 +0000,76.709381,25.000000
2016-05-10 22:41:43 +0000,71.471565,25.000000
2016-05-10 22:41:45 +0000,77.082748,25.000000
2016-05-10 22:41:46 +0000,71.970123,25.000000
2016-05-10 22:41:46 +0000,66.885941,25.000000
2016-05-10 22:41:48 +0000,73.296593,25.000000
2016-05-10 22:41:49 +0000,78.618340,25.000000
2016-05-10 22:41:49 +0000,84.776917,25.000000
2016-05-10 22:41:51 +0000,79.747864,25.000000
2016-05-10 22:41:51 +0000,73.967232,25.000000
2016-05-10 22:41:52 +0000,79.565979,25.000000
2016-05-10 22:41:52 +0000,73.975243,25.000000
2016-05-10 22:41:53 +0000,79.099419,25.000000
2016-05-10 22:41:54 +0000,84.722519,25.000000
2016-05-10 22:41:54 +0000,89.886780,25.000000
2016-05-10 22:41:56 +0000,84.624298,25.000000
2016-05-10 22:41:57 +0000,79.088417,25.000000
2016-05-10 22:41:58 +0000,73.848755,25.000000
2016-05-10 22:41:59 +0000,78.891144,25.000000
2016-05-10 22:42:00 +0000,84.442184,25.000000
2016-05-10 22:42:02 +0000,78.848068,25.000000
2016-05-10 22:42:03 +0000,84.216354,25.000000
2016-05-10 22:42:04 +0000,91.070274,25.000000
2016-05-10 22:42:05 +0000,85.497131,25.000000
2016-05-10 22:42:05 +0000,80.403557,25.000000
2016-05-10 22:42:05 +0000,74.123306,25.000000
2016-05-10 22:42:07 +0000,69.030418,25.000000
2016-05-10 22:42:08 +0000,63.429062,25.000000
2016-05-10 22:42:08 +0000,58.125851,25.000000
2016-05-10 22:42:10 +0000,63.742897,25.000000
2016-05-10 22:42:11 +0000,69.946312,25.000000
2016-05-10 22:42:12 +0000,75.058037,25.000000
2016-05-10 22:42:12 +0000,80.533905,25.000000
2016-05-10 22:42:13 +0000,74.443054,25.000000
2016-05-10 22:42:14 +0000,69.399696,25.000000
2016-05-10 22:42:15 +0000,74.641464,25.000000
2016-05-10 22:42:16 +0000,79.702568,25.000000
2016-05-10 22:42:17 +0000,74.667160,25.000000
2016-05-10 22:42:17 +0000,79.991226,25.000000
2016-05-10 22:42:17 +0000,74.675644,25.000000
2016-05-10 22:42:18 +0000,69.334618,25.000000
2016-05-10 22:42:18 +0000,74.340775,25.000000
2016-05-10 22:42:24 +0000,68.578377,25.000000
2016-05-10 22:42:24 +0000,74.940979,25.000000
2016-05-10 22:42:25 +0000,69.366219,25.000000
2016-05-10 22:42:25 +0000,74.467102,25.000000
2016-05-10 22:42:27 +0000,79.524529,25.000000
2016-05-10 22:42:28 +0000,74.218292,25.000000
2016-05-10 22:42:28 +0000,79.314911,25.000000
2016-05-10 22:42:28 +0000,84.322365,25.000000
2016-05-10 22:42:29 +0000,79.192841,25.000000
2016-05-10 22:42:29 +0000,85.588112,25.000000
2016-05-10 22:42:30 +0000,79.994476,25.000000
2016-05-10 22:42:31 +0000,74.640221,25.000000
2016-05-10 22:42:31 +0000,69.445816,25.000000
2016-05-10 22:42:31 +0000,75.029358,25.000000
2016-05-10 22:42:32 +0000,69.526794,25.000000
2016-05-10 22:42:33 +0000,74.633476,25.000000
2016-05-10 22:42:33 +0000,80.028847,25.000000
2016-05-10 22:42:33 +0000,85.585114,25.000000
2016-05-10 22:42:34 +0000,91.716919,25.000000
2016-05-10 22:42:34 +0000,97.041618,25.000000
2016-05-10 22:42:35 +0000,91.833382,25.000000
2016-05-10 22:42:35 +0000,96.952866,25.000000
2016-05-10 22:42:36 +0000,89.526352,25.000000
2016-05-10 22:42:37 +0000,83.695633,25.000000
2016-05-10 22:42:37 +0000,78.554932,25.000000
2016-05-10 22:42:39 +0000,83.676346,25.000000
2016-05-10 22:42:41 +0000,78.481880,25.000000
2016-05-10 22:42:41 +0000,72.856262,25.000000
2016-05-10 22:42:42 +0000,67.171120,25.000000
2016-05-10 22:42:42 +0000,72.735153,25.000000
2016-05-10 22:42:42 +0000,78.478088,25.000000
2016-05-10 22:42:42 +0000,84.171387,25.000000
2016-05-10 22:42:43 +0000,89.781105,25.000000
2016-05-10 22:42:44 +0000,84.453400,25.000000
2016-05-10 22:42:45 +0000,79.404114,25.000000
2016-05-10 22:42:46 +0000,84.523308,25.000000
2016-05-10 22:42:47 +0000,79.414642,25.000000
2016-05-10 22:42:50 +0000,85.135223,25.000000
2016-05-10 22:42:52 +0000,79.901283,25.000000
2016-05-10 22:42:55 +0000,85.035103,25.000000
2016-05-10 22:42:57 +0000,79.279564,25.000000
2016-05-10 22:42:58 +0000,74.007835,25.000000
2016-05-10 22:42:59 +0000,79.113083,25.000000
2016-05-10 22:43:00 +0000,84.262825,25.000000
2016-05-10 22:43:00 +0000,89.487747,25.000000
2016-05-10 22:43:03 +0000,84.444305,25.000000
2016-05-10 22:43:06 +0000,89.746117,25.000000
2016-05-10 22:43:07 +0000,84.503151,25.000000
2016-05-10 22:43:07 +0000,79.370956,25.000000
2016-05-10 22:43:07 +0000,73.040924,25.000000
2016-05-10 22:43:07 +0000,67.277527,25.000000
2016-05-10 22:43:07 +0000,61.362091,25.000000
2016-05-10 22:43:08 +0000,56.304562,25.000000
2016-05-10 22:43:08 +0000,49.759167,25.000000
2016-05-10 22:43:08 +0000,44.059967,25.000000
2016-05-10 22:43:08 +0000,51.084499,25.000000
2016-05-10 22:43:09 +0000,82.959244,26.000000
2016-05-10 22:43:09 +0000,65.320473,25.000000
2016-05-10 22:43:09 +0000,70.842033,25.000000
2016-05-10 22:43:09 +0000,76.911453,25.000000
2016-05-10 22:43:10 +0000,70.583267,25.000000
2016-05-10 22:43:12 +0000,75.745018,25.000000
2016-05-10 22:43:13 +0000,81.542030,25.000000
2016-05-10 22:43:13 +0000,76.465858,25.000000
2016-05-10 22:43:14 +0000,81.688660,25.000000
2016-05-10 22:43:14 +0000,76.600334,25.000000
2016-05-10 22:43:14 +0000,81.610718,25.000000
2016-05-10 22:43:15 +0000,86.888901,25.000000
2016-05-10 22:43:15 +0000,93.094635,25.000000
2016-05-10 22:43:15 +0000,99.722862,25.000000
2016-05-10 22:43:15 +0000,105.513138,25.000000
2016-05-10 22:43:15 +0000,112.217781,25.000000
2016-05-10 22:43:16 +0000,117.513039,25.000000
2016-05-10 22:43:16 +0000,122.971100,25.000000
2016-05-10 22:43:16 +0000,117.878433,25.000000
2016-05-10 22:43:16 +0000,111.332092,25.000000
2016-05-10 22:43:17 +0000,105.561020,25.000000
2016-05-10 22:43:17 +0000,99.318275,25.000000
2016-05-10 22:43:17 +0000,93.725266,25.000000
2016-05-10 22:43:17 +0000,88.683792,25.000000
2016-05-10 22:43:17 +0000,83.243935,25.000000
2016-05-10 22:43:17 +0000,77.685295,25.000000
2016-05-10 22:43:18 +0000,82.962151,25.000000
2016-05-10 22:43:18 +0000,77.773293,25.000000
2016-05-10 22:43:19 +0000,72.660545,25.000000
2016-05-10 22:43:23 +0000,78.207382,25.000000
2016-05-10 22:43:24 +0000,83.871750,25.000000
2016-05-10 22:43:25 +0000,89.166000,25.000000
2016-05-10 22:43:26 +0000,83.881676,25.000000
2016-05-10 22:43:26 +0000,78.773453,25.000000
2016-05-10 22:43:27 +0000,83.915192,25.000000
2016-05-10 22:43:30 +0000,88.977936,25.000000
2016-05-10 22:43:33 +0000,83.672096,25.000000
2016-05-10 22:43:33 +0000,78.006386,25.000000
2016-05-10 22:43:34 +0000,72.824570,25.000000
2016-05-10 22:43:35 +0000,78.023544,25.000000
2016-05-10 22:43:37 +0000,83.539490,25.000000
2016-05-10 22:43:37 +0000,88.550919,25.000000
2016-05-10 22:43:39 +0000,82.965973,25.000000
2016-05-10 22:43:39 +0000,77.192261,25.000000
2016-05-10 22:43:40 +0000,71.817627,25.000000
2016-05-10 22:43:40 +0000,76.902298,25.000000
2016-05-10 22:43:41 +0000,71.842415,25.000000
2016-05-10 22:43:41 +0000,66.286545,25.000000
2016-05-10 22:43:42 +0000,60.787224,25.000000
2016-05-10 22:43:42 +0000,55.672428,25.000000
2016-05-10 22:43:42 +0000,49.995003,25.000000
2016-05-10 22:43:42 +0000,44.927544,25.000000
2016-05-10 22:43:43 +0000,50.784672,25.000000
2016-05-10 22:43:43 +0000,59.068115,25.000000
2016-05-10 22:43:43 +0000,64.270226,25.000000
2016-05-10 22:43:43 +0000,80.916290,25.000000
2016-05-10 22:43:43 +0000,87.743073,25.000000
2016-05-10 22:43:43 +0000,94.233116,25.000000
2016-05-10 22:43:43 +0000,103.354599,25.000000
2016-05-10 22:43:44 +0000,110.794937,25.000000
2016-05-10 22:43:44 +0000,116.332420,25.000000
2016-05-10 22:43:44 +0000,124.476501,25.000000
2016-05-10 22:43:44 +0000,130.450821,25.000000
2016-05-10 22:43:44 +0000,135.745911,25.000000
2016-05-10 22:43:44 +0000,129.454193,25.000000
2016-05-10 22:43:44 +0000,123.734680,25.000000
2016-05-10 22:43:44 +0000,117.489388,25.000000
2016-05-10 22:43:45 +0000,111.652100,25.000000
2016-05-10 22:43:45 +0000,106.222183,25.000000
2016-05-10 22:43:45 +0000,100.345612,25.000000
2016-05-10 22:43:45 +0000,94.564323,25.000000
2016-05-10 22:43:45 +0000,89.145721,25.000000
2016-05-10 22:43:45 +0000,83.298172,25.000000
2016-05-10 22:43:46 +0000,77.614204,25.000000
2016-05-10 22:43:46 +0000,83.149513,25.000000
2016-05-10 22:43:47 +0000,78.064156,25.000000
2016-05-10 22:43:47 +0000,83.342438,25.000000
2016-05-10 22:43:50 +0000,77.538734,25.000000
2016-05-10 22:43:51 +0000,72.180763,25.000000
2016-05-10 22:43:51 +0000,67.136345,25.000000
2016-05-10 22:43:51 +0000,78.595963,26.000000
2016-05-10 22:43:51 +0000,70.237534,25.000000
2016-05-10 22:43:52 +0000,64.545433,25.000000
2016-05-10 22:43:52 +0000,58.797657,25.000000
2016-05-10 22:43:52 +0000,64.468987,25.000000
2016-05-10 22:43:53 +0000,70.342285,25.000000
2016-05-10 22:43:53 +0000,75.774254,25.000000
2016-05-10 22:43:53 +0000,81.351791,25.000000
2016-05-10 22:43:53 +0000,86.763840,25.000000
2016-05-10 22:43:54 +0000,91.959984,25.000000
2016-05-10 22:43:54 +0000,97.117737,25.000000
2016-05-10 22:43:54 +0000,102.465485,25.000000
2016-05-10 22:43:54 +0000,108.101906,25.000000
2016-05-10 22:43:54 +0000,113.157562,25.000000
2016-05-10 22:43:54 +0000,119.213966,25.000000
2016-05-10 22:43:55 +0000,124.450775,25.000000
2016-05-10 22:43:55 +0000,129.533234,25.000000
2016-05-10 22:43:56 +0000,134.799561,25.000000
2016-05-10 22:43:57 +0000,129.688049,25.000000
2016-05-10 22:43:57 +0000,135.601669,25.000000
2016-05-10 22:43:57 +0000,130.511032,25.000000
2016-05-10 22:43:58 +0000,125.336182,25.000000
2016-05-10 22:43:58 +0000,130.533875,25.000000
2016-05-10 22:43:58 +0000,125.519058,25.000000
2016-05-10 22:43:58 +0000,119.534332,25.000000
2016-05-10 22:43:58 +0000,113.243912,25.000000
2016-05-10 22:43:59 +0000,107.914772,25.000000
2016-05-10 22:43:59 +0000,102.393059,25.000000
2016-05-10 22:44:00 +0000,107.987564,25.000000
2016-05-10 22:44:00 +0000,102.175026,25.000000
2016-05-10 22:44:01 +0000,108.157356,25.000000
2016-05-10 22:44:01 +0000,113.611839,25.000000
2016-05-10 22:44:01 +0000,107.622223,25.000000
2016-05-10 22:44:02 +0000,112.628960,25.000000
2016-05-10 22:44:02 +0000,106.393356,25.000000
2016-05-10 22:44:03 +0000,111.775589,25.000000
2016-05-10 22:44:03 +0000,116.831017,25.000000
2016-05-10 22:44:03 +0000,111.721695,25.000000
2016-05-10 22:44:04 +0000,106.215317,25.000000
2016-05-10 22:44:05 +0000,101.162308,25.000000
2016-05-10 22:44:06 +0000,95.711945,25.000000
2016-05-10 22:44:07 +0000,101.472885,25.000000
2016-05-10 22:44:08 +0000,107.838776,25.000000
2016-05-10 22:44:09 +0000,113.236374,25.000000
2016-05-10 22:44:10 +0000,119.028053,25.000000
2016-05-10 22:44:10 +0000,113.363632,25.000000
2016-05-10 22:44:12 +0000,118.513000,25.000000
2016-05-10 22:44:13 +0000,124.053642,25.000000
2016-05-10 22:44:13 +0000,118.865334,25.000000
2016-05-10 22:44:13 +0000,113.749481,25.000000
2016-05-10 22:44:14 +0000,108.634956,25.000000
2016-05-10 22:44:15 +0000,113.874672,25.000000
2016-05-10 22:44:17 +0000,119.185432,25.000000
2016-05-10 22:44:17 +0000,113.801529,25.000000
2016-05-10 22:44:18 +0000,119.329803,25.000000
2016-05-10 22:44:20 +0000,113.934776,25.000000
2016-05-10 22:44:21 +0000,119.044312,25.000000
2016-05-10 22:44:21 +0000,113.334526,25.000000
2016-05-10 22:44:22 +0000,107.379913,25.000000
2016-05-10 22:44:22 +0000,102.103249,25.000000
2016-05-10 22:44:23 +0000,107.355438,25.000000
2016-05-10 22:44:24 +0000,112.883492,25.000000
2016-05-10 22:44:25 +0000,107.525726,25.000000
2016-05-10 22:44:25 +0000,112.575600,25.000000
2016-05-10 22:44:25 +0000,117.820511,25.000000
2016-05-10 22:44:25 +0000,112.565117,25.000000
2016-05-10 22:44:26 +0000,117.714462,25.000000
2016-05-10 22:44:26 +0000,111.823700,25.000000
2016-05-10 22:44:27 +0000,117.018074,25.000000
2016-05-10 22:44:28 +0000,111.734901,25.000000
2016-05-10 22:44:28 +0000,116.797760,25.000000
2016-05-10 22:44:30 +0000,111.092438,25.000000
2016-05-10 22:44:31 +0000,105.272049,25.000000
2016-05-10 22:44:31 +0000,110.673843,25.000000
2016-05-10 22:44:32 +0000,105.451859,25.000000
2016-05-10 22:44:35 +0000,110.893417,25.000000
2016-05-10 22:44:35 +0000,105.870804,25.000000
2016-05-10 22:44:35 +0000,100.224014,25.000000
2016-05-10 22:44:35 +0000,105.497231,25.000000
2016-05-10 22:44:36 +0000,111.605331,25.000000
2016-05-10 22:44:37 +0000,106.581253,25.000000
2016-05-10 22:44:38 +0000,101.056381,25.000000
2016-05-10 22:44:40 +0000,106.104378,25.000000
2016-05-10 22:44:40 +0000,100.804092,25.000000
2016-05-10 22:44:40 +0000,106.045525,25.000000
2016-05-10 22:44:41 +0000,112.344742,25.000000
2016-05-10 22:44:42 +0000,106.818932,25.000000
2016-05-10 22:44:43 +0000,100.968391,25.000000
2016-05-10 22:44:43 +0000,95.811325,25.000000
2016-05-10 22:44:44 +0000,101.533424,25.000000
2016-05-10 22:44:44 +0000,96.512024,25.000000
2016-05-10 22:44:44 +0000,90.873093,25.000000
2016-05-10 22:44:44 +0000,96.330406,25.000000
2016-05-10 22:44:45 +0000,101.936401,25.000000
2016-05-10 22:44:45 +0000,96.438591,25.000000
2016-05-10 22:44:46 +0000,91.255676,25.000000
